"Taxation statistics 2012–13 Individuals: Selected items, by state/territory and postcode, 2012–13 income year",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State/Territory1,Postcode,"Number of individuals
no.",Number of individuals with private health insurance no.,"Taxable income or loss
no.","Taxable income or loss
$","Gross tax
no.","Gross tax
$","Medicare levy
no.","Medicare levy
$","Medicare levy surcharge
no.","Medicare levy surcharge
$","Net tax
no.","Net tax
$","HELP assessment debt
no.","HELP assessment debt
$","Salary or wages
no.","Salary or wages
$","Allowances, earnings, tips, director’s fees etc
no.","Allowances, earnings, tips, director’s fees etc
$","Employer lump sum payments - Amount A in lump sum payments box
no.","Employer lump sum payments - Amount A in lump sum payments box
$","Employment termination payments (ETP) - taxable component
no.","Employment termination payments (ETP) - taxable component
$","Australian Government allowances and payments like newstart, youth allowance and austudy payment
no.","Australian Government allowances and payments like newstart, youth allowance and austudy payment
$","Australian Government pensions and allowances
no.","Australian Government pensions and allowances
$","Australian annuities and superannuation income streams - taxable component - taxed element
no.","Australian annuities and superannuation income streams - taxable component - taxed element
$","Australian annuities and superannuation income streams - taxable component - untaxed element
no.","Australian annuities and superannuation income streams - taxable component - untaxed element
$","Gross interest
no.","Gross interest
$","Dividends - unfranked amount
no.","Dividends - unfranked amount
$","Dividends - franked amount
no.","Dividends - franked amount
$","Dividends - franking credit
no.","Dividends - franking credit
$","Total Income or Loss3
no.","Total Income or Loss3
$","Total work-related car expenses
no.","Total work-related car expenses
$","Work-related travel expenses
no.","Work-related travel expenses
$","Total work-related uniform/clothing expenses
no.","Total work-related uniform/clothing expenses
$","Total work-related self-education expenses
no.","Total work-related self-education expenses
$","Other work-related expenses
no.","Other work-related expenses
$","Low value pool deduction
no.","Low value pool deduction
$","Interest deductions
no.","Interest deductions
$","Dividend deductions
no.","Dividend deductions
$","Gifts or donations
no.","Gifts or donations
$","Cost of managing tax affairs
no.","Cost of managing tax affairs
$","Total Deductions3
no.","Total Deductions3
$","Australian superannuation income stream tax offset
no.","Australian superannuation income stream tax offset
$","Total reportable fringe benefits amount
no.","Total reportable fringe benefits amount
$","Reportable employer superannuation contributions
no.","Reportable employer superannuation contributions
$","Net primary production amount
no.","Net primary production amount
$","Net non-primary production amount
no.","Net non-primary production amount
$","Share of franking credit from franked dividends
no.","Share of franking credit from franked dividends
$","Personal services income - Net PSI - transferred from item P1
no.","Personal services income - Net PSI - transferred from item P1
$","Deferred non-commercial business losses - primary production deferred losses
no.","Deferred non-commercial business losses - primary production deferred losses
$","Deferred non-commercial business losses - non-primary production deferred losses
no.","Deferred non-commercial business losses - non-primary production deferred losses
$","Net capital gain
no.","Net capital gain
$","Total current year capital gains
no.","Total current year capital gains
$","Net capital losses carried forward to later income years
no.","Net capital losses carried forward to later income years
$","Assessable foreign source income
no.","Assessable foreign source income
$","Other net foreign source income
no.","Other net foreign source income
$","Foreign income tax offset
no.","Foreign income tax offset
$","Gross rent
no.","Gross rent
$","Rent - interest deductions
no.","Rent - interest deductions
$","Rent - capital works deductions
no.","Rent - capital works deductions
$","Rent - other rental deductions
no.","Rent - other rental deductions
$","Net rent – profit
no.","Net rent – profit
$","Net rent – loss
no.","Net rent – loss
$","Net rent3
no.","Net rent3
$","Other income - Category 1
no.","Other income - Category 1
$","Other income - Category 2
no.","Other income - Category 2
$","Personal superannuation contributions
no.","Personal superannuation contributions
$","Other deductions
no.","Other deductions
$","Zone or overseas forces tax offset
no.","Zone or overseas forces tax offset
$","Total net medical expenses tax offset
no.","Total net medical expenses tax offset
$","Low income tax offset
no.","Low income tax offset
$","Mature age worker tax offset
no.","Mature age worker tax offset
$","Employment termination payment tax offset
no.","Employment termination payment tax offset
$","Total business income - Primary production4 
no.","Total business income - Primary production4 
$","Total business income - Non-primary production4 
no.","Total business income - Non-primary production4 
$","Total business income3
no.","Total business income3
$","Total business expenses3
no.","Total business expenses3
$","Net income or loss from business - Primary production4 
no.","Net income or loss from business - Primary production4 
$","Net income or loss from business - Non-primary production4 
no.","Net income or loss from business - Non-primary production4 
$","Total Net income or loss from business3
no.","Total Net income or loss from business3
$"
VIC,3175,"23,865","5,840","23,730","942,063,879","18,815","146,078,336","15,375","11,672,542",175,"210,575","17,065","148,607,723",565,"1,879,646","19,235","804,493,664","4,125","12,244,610",405,"3,924,227",415,"3,353,978","2,930","16,798,589","1,050","10,435,002",135,"1,212,898",145,"2,928,364","10,445","14,329,322",995,"448,063","2,655","10,778,572","2,645","4,614,256","23,755","983,690,800","5,705","14,109,274","1,830","2,001,441","13,120","4,047,183","1,065","1,957,247","12,625","10,466,027",240,"105,890",575,"458,927",180,"587,495","7,705","2,002,427","12,180","2,801,272","18,675","40,847,719",155,"287,089",985,"17,903,321","1,390","7,794,891",90,"1,093,333","1,860","37,203,543",540,"1,662,121",320,"4,858,112",15,"110,427",185,"1,648,211",430,"4,507,211",590,"10,576,105",855,"13,678,344",605,"1,879,399",500,"594,672",460,"295,318","2,965","47,790,875","2,555","32,217,207","1,070","2,768,801","2,980","19,852,602","1,055","8,681,100","1,940","-15,728,061","2,995","-7,046,961",970,"1,325,608",255,"419,556",100,"1,199,099",710,"1,064,158",40,"29,366",775,"437,994","15,050","5,015,318","1,665","727,747",520,"979,044",56,"1,085,656","2,729","189,648,620","2,780","190,452,838","2,610","141,563,496",65,"-165,527","2,756","47,932,534","2,815","47,724,765"
VIC,3177,"4,340",720,"4,325","162,541,661","3,445","22,908,113","2,845","1,993,441",40,"47,828","3,130","23,293,438",90,"265,678","3,620","143,427,965",830,"2,379,280",65,"560,472",90,"540,356",645,"3,873,078",240,"2,374,639",20,"173,776",20,"431,898","1,640","1,456,747",150,"43,017",365,"816,283",360,"349,814","4,330","169,540,396","1,040","2,518,437",310,"448,041","2,655","765,387",155,"239,265","2,400","1,904,267",40,"11,251",75,"23,961",10,"23,470","1,465","331,450","2,225","418,133","3,475","6,914,281",20,"32,038",155,"2,798,335",190,"909,994",0,"-1,425",165,"1,671,637",55,"134,217",75,"1,433,136",0,"35,820",30,"233,164",60,"607,784",80,"1,347,146",90,"1,522,474",70,"120,259",50,"7,800",50,"21,706",365,"4,323,438",325,"3,562,508",130,"233,119",365,"1,964,771",80,"470,834",280,"-1,907,794",365,"-1,436,960",130,"146,885",35,"64,910",0,"63,515",115,"163,337",0,"3,679",125,"55,789","2,905","967,782",330,"144,085",90,"84,728",6,"53,055",541,"24,363,093",545,"24,416,148",520,"14,265,754",7,"-46,060",542,"9,812,931",550,"9,766,871"
VIC,3178,"20,735","12,325","20,620","1,070,611,764","16,810","212,109,775","15,275","14,769,373",230,"240,278","15,720","218,740,354",685,"2,337,629","17,220","928,692,141","4,160","16,487,622",360,"5,105,684",360,"5,359,892","1,125","5,256,285",750,"6,527,935",215,"2,171,711",165,"3,944,425","12,020","18,024,970","1,830","1,307,927","4,930","24,251,966","4,925","10,386,616","20,645","1,121,162,749","6,200","18,339,994","2,480","2,531,675","9,685","2,394,253",855,"1,649,337","12,140","12,038,298",430,"194,988",710,"1,129,770",410,"1,244,532","7,915","2,372,089","10,100","2,843,132","17,275","49,564,726",255,"490,833","1,450","23,348,158","2,245","15,306,879",40,"608,168","2,680","54,816,278","1,060","3,723,646",170,"3,725,823",10,"45,569",200,"1,739,066",800,"9,339,295","1,170","28,431,031","1,650","28,586,283","1,070","2,577,619",960,"927,099",890,"342,289","3,725","59,385,375","3,365","47,444,349","2,030","6,037,381","3,730","26,573,260",965,"7,106,235","2,785","-27,775,850","3,755","-20,669,615","1,005","923,744",295,"479,931",185,"2,364,978","1,205","2,326,429",15,"7,214","1,365","802,927","10,875","3,451,035","1,465","623,909",545,"1,633,814",53,"1,290,569","1,489","165,639,336","1,540","161,499,820","1,500","127,364,115",69,"72,352","1,528","32,792,919","1,595","32,813,042"
VIC,3179,"3,530","1,900","3,510","166,360,182","2,845","30,350,292","2,545","2,250,074",35,"33,743","2,630","31,182,657",100,"340,858","2,990","145,876,173",710,"2,184,853",70,"671,963",75,"802,495",270,"1,453,864",170,"1,534,562",35,"318,135",25,"494,578","2,020","3,208,275",280,"100,979",705,"3,013,690",705,"1,292,104","3,510","173,613,032","1,020","2,614,465",405,"411,227","1,765","442,681",155,"240,366","2,050","1,915,094",60,"23,711",100,"168,281",55,"74,917","1,425","348,582","1,700","413,061","2,925","7,225,746",40,"59,995",210,"3,475,396",370,"2,322,176",0,"-61,173",340,"5,967,603",130,"555,599",40,"1,026,974",0,100,35,"223,835",105,"873,702",150,"2,587,435",220,"2,799,983",145,"619,741",120,"54,592",115,"34,571",460,"7,009,636",420,"5,440,054",230,"579,926",470,"3,135,782",115,"823,227",360,"-2,969,353",475,"-2,146,126",130,"127,143",40,"65,122",20,"167,892",160,"401,780",0,"2,648",195,"123,120","1,975","632,263",345,"148,183",105,"226,167",7,"155,911",272,"13,708,188",280,"13,864,099",265,"8,459,768",9,"110,268",268,"5,186,112",275,"5,296,380"
VIC,3180,"4,355","2,470","4,330","207,231,580","3,500","38,262,507","3,080","2,798,195",40,"43,427","3,215","39,105,545",120,"388,404","3,500","177,467,039",835,"2,935,410",80,"1,093,788",85,"1,022,971",275,"1,383,958",275,"2,526,710",55,"544,860",45,"1,103,394","2,585","3,867,892",425,"198,401","1,090","3,599,139","1,085","1,541,781","4,325","216,197,856","1,240","2,993,783",425,"495,959","2,070","529,541",170,"287,544","2,450","2,227,341",85,"31,360",140,"111,300",80,"212,175","1,765","704,971","2,090","537,797","3,600","8,931,092",65,"125,197",240,"3,996,501",445,"2,984,679",0,"18,335",465,"9,041,901",205,"634,650",45,"1,015,455",0,"1,500",45,"393,575",165,"1,625,602",240,"3,565,322",345,"4,032,961",230,"455,002",205,"286,374",180,"27,161",600,"8,660,780",545,"6,406,380",290,"697,962",605,"3,872,368",165,"1,316,887",445,"-3,632,817",615,"-2,315,930",200,"368,058",55,"132,394",40,"440,286",200,"347,356",0,"3,586",250,"152,190","2,370","748,715",410,"171,499",125,"410,142",18,"188,153",325,"20,834,130",340,"20,936,873",335,"13,741,143",24,"9,953",334,"7,026,011",355,"6,950,554"
VIC,3181,"12,555","7,570","12,500","847,877,866","10,700","200,699,647","9,665","11,815,172",260,"297,389","10,115","207,883,024","1,090","4,477,956","10,585","678,508,420","2,040","9,899,153",230,"2,705,857",245,"4,744,455",780,"4,319,965",250,"2,455,357",100,"1,930,976",100,"3,122,299","7,785","15,341,696","1,020","805,334","2,845","25,648,664","2,830","10,988,307","12,515","890,227,823","3,320","10,751,460","2,270","3,063,040","3,930","1,180,404",740,"2,121,482","7,400","10,272,495",235,"111,510",435,"1,384,689",350,"2,095,475","4,685","2,122,450","5,980","2,624,707","10,325","41,219,467",130,"450,136",970,"18,498,655","1,155","8,493,292",20,"-62,938","1,690","63,491,614",725,"6,765,292",170,"4,181,423",20,"419,490",180,"1,748,792",555,"10,160,792",870,"26,160,935","1,110","30,657,555",830,"3,410,203",775,"2,074,017",700,"709,588","1,855","43,964,065","1,475","26,231,549",710,"2,015,061","1,855","18,679,911",710,"9,511,920","1,155","-12,474,376","1,865","-2,962,456",925,"1,357,759",185,"1,193,543",185,"3,458,763",725,"1,950,051",30,"16,138",650,"425,285","6,080","1,826,391",460,"196,208",330,"842,856",67,"1,053,545","1,279","118,972,411","1,340","120,201,963","1,255","78,824,903",86,"-126,277","1,320","40,160,242","1,395","40,175,072"
VIC,3182,"15,865","8,045","15,780","1,005,427,491","13,140","234,798,018","11,625","13,694,744",370,"416,271","12,475","242,171,032","1,070","4,134,086","13,530","792,709,450","2,445","14,037,570",270,"2,885,897",355,"4,982,226",960,"5,113,218",265,"2,505,628",100,"1,759,252",110,"3,453,958","9,055","18,327,684","1,005","1,204,712","2,750","32,693,357","2,735","13,995,509","15,795","1,059,963,870","3,900","12,370,903","2,600","3,596,778","5,185","1,553,681",860,"2,120,986","8,950","11,901,326",250,"126,539",525,"3,954,110",355,"2,077,173","5,380","5,713,778","7,245","3,427,146","12,695","53,438,986",140,"467,684","1,080","21,336,444","1,295","9,573,036",45,"-1,045,506","1,710","69,203,676",745,"7,577,588",255,"5,519,426",25,"519,341",230,"2,233,547",560,"21,281,848",835,"49,449,714","1,105","32,361,005",790,"7,187,068",695,"2,749,912",645,"1,577,737","2,095","44,989,525","1,660","29,053,322",725,"2,387,514","2,100","20,813,003",795,"8,603,062","1,315","-15,867,376","2,110","-7,264,314","1,120","3,685,723",220,"975,586",210,"4,298,153",750,"2,158,291",45,"29,827",680,"435,232","7,890","2,424,765",560,"235,716",460,"1,076,397",76,"1,198,575","1,689","135,600,680","1,755","136,651,702","1,680","82,617,342",98,"-325,367","1,733","52,122,875","1,820","51,784,411"
VIC,3183,"11,660","6,840","11,600","704,197,262","9,685","156,789,992","8,605","9,650,692",210,"235,759","9,165","162,329,653",785,"3,047,338","9,665","541,467,588","1,790","9,055,406",195,"2,373,272",240,"3,739,200",795,"4,438,155",225,"2,052,292",85,"1,236,369",70,"2,164,075","7,080","14,364,809",805,"577,211","2,315","14,432,099","2,310","6,181,861","11,615","738,783,321","2,900","8,100,733","1,680","2,119,639","3,605","1,040,034",575,"1,385,547","6,570","8,276,935",190,"74,210",400,"859,435",215,"818,229","4,465","3,780,357","5,280","2,161,083","9,390","33,709,354",105,"282,960",800,"16,578,798",985,"7,175,160",15,"194,895","1,650","81,370,422",735,"7,037,727",165,"3,101,310",10,"53,265",155,"1,196,804",495,"8,969,055",680,"20,581,225",800,"18,997,112",690,"2,042,732",615,"851,086",540,"258,777","1,385","30,319,026","1,085","17,814,722",440,"1,224,566","1,395","12,542,972",560,"7,825,703",845,"-9,088,937","1,405","-1,263,234",900,"1,611,913",165,"574,959",190,"3,340,522",615,"1,430,574",20,"8,991",725,"568,503","5,935","1,827,285",530,"223,589",305,"809,992",53,"798,893","1,295","107,022,501","1,345","107,842,990","1,265","71,859,542",64,"-113,869","1,323","35,192,109","1,385","35,085,129"
VIC,3184,"10,300","6,585","10,260","762,342,731","8,940","188,394,698","8,215","10,762,031",240,"265,244","8,525","195,011,130",720,"2,856,920","8,530","584,490,029","1,785","9,985,221",210,"2,514,805",255,"3,966,753",580,"3,048,108",235,"2,127,317",120,"1,847,659",80,"2,451,738","6,570","15,320,862",955,"884,597","2,505","24,061,248","2,495","10,309,266","10,270","803,368,308","3,180","10,877,170","1,785","2,493,476","3,205","960,433",525,"1,341,744","6,195","8,832,179",215,"102,408",425,"1,415,168",335,"1,783,865","4,070","2,563,607","5,290","2,898,552","8,715","39,918,247",145,"431,640",860,"16,061,467","1,045","7,960,775",30,"-399,245","1,615","76,077,147",745,"7,531,840",130,"2,910,471",25,"420,495",180,"1,794,387",495,"12,770,429",765,"30,440,405","1,000","27,167,323",845,"4,893,968",735,"3,115,601",685,"762,509","1,735","37,935,063","1,410","26,124,578",640,"1,958,958","1,735","16,511,340",650,"7,212,271","1,105","-13,872,084","1,755","-6,659,813",890,"892,621",170,"435,396",220,"4,210,389",655,"2,070,279",20,"13,820",635,"418,467","4,740","1,416,078",445,"179,124",345,"793,758",67,"905,632","1,327","98,624,164","1,385","99,361,311","1,350","55,520,568",91,"-348,228","1,369","43,170,996","1,445","42,750,631"
VIC,3185,"8,170","5,655","8,115","588,560,937","6,810","148,909,609","6,010","8,203,485",110,"103,170","6,325","152,976,492",405,"1,562,543","6,215","413,222,081","1,220","6,952,804",120,"1,524,169",135,"3,169,836",440,"2,139,532",305,"3,001,586",100,"1,318,949",110,"3,138,768","5,330","17,282,697",995,"851,468","2,540","22,126,897","2,535","9,478,816","8,130","619,005,787","1,970","5,829,909",970,"1,162,971","1,955","530,412",340,"928,408","4,320","5,347,528",175,"84,620",390,"883,253",335,"1,743,050","3,230","5,238,207","3,920","2,245,811","6,650","29,596,088",145,"370,269",600,"11,607,880",920,"8,181,741",20,"-67,474","1,700","65,181,633",775,"5,975,072",95,"2,197,391",15,"547,378",115,"913,211",505,"18,464,716",785,"40,474,242",955,"24,437,096",730,"3,331,669",665,"1,299,868",620,"592,974","1,360","32,268,634",990,"16,708,610",495,"1,389,835","1,380","13,838,392",625,"8,933,668",760,"-8,601,871","1,385","331,797",695,"885,584",160,"542,601",195,"3,544,615",565,"1,674,284",10,"3,596",615,"454,148","3,745","1,165,276",575,"235,922",190,"882,439",51,"2,154,237",888,"88,478,955",930,"90,675,859",910,"54,325,546",60,"-429,385",911,"35,885,691",960,"35,481,714"
VIC,3186,"15,575","12,680","15,405","1,829,806,479","12,710","589,213,635","11,275","25,889,737",245,"418,379","11,780","601,497,496",495,"2,101,858","9,805","870,727,370","1,935","22,903,190",190,"4,638,565",210,"12,322,282",465,"2,318,624",560,"5,324,375",310,"5,686,373",310,"10,306,683","11,020","59,486,183","2,740","5,524,800","6,525","150,902,528","6,505","64,650,736","15,475","1,922,337,581","2,985","12,357,023","1,345","2,529,126","2,290","612,351",385,"1,116,627","6,320","9,434,384",285,"227,563",940,"8,787,539","1,075","9,354,420","5,865","9,444,678","7,420","8,512,628","12,225","88,188,885",455,"1,580,468","1,205","32,953,139","2,070","23,615,710",115,"-1,774,085","5,305","400,776,157","2,375","52,884,911",140,"5,138,763",55,"1,334,542",180,"2,417,366","1,540","142,413,306","2,375","316,948,080","2,645","130,474,960","2,100","23,037,298","1,905","6,618,343","1,710","5,665,977","3,285","102,856,038","2,305","58,300,806","1,320","5,865,968","3,295","45,216,248","1,535","25,327,490","1,780","-31,853,829","3,315","-6,526,339","1,920","4,972,035",355,"2,326,976",835,"18,057,660","1,160","7,064,497",15,"9,792","1,250","1,145,756","5,460","1,722,109","1,335","534,433",290,"2,248,632",128,"4,299,620","1,527","372,377,966","1,630","376,550,354","1,595","276,101,380",189,"-2,557,410","1,579","101,048,989","1,730","98,461,867"
VIC,3187,"9,670","7,610","9,585","753,075,050","7,780","201,630,176","6,810","10,394,908",90,"171,789","7,115","206,101,877",300,"1,212,111","6,520","485,888,100","1,385","13,114,131",145,"2,729,478",145,"5,077,976",325,"1,634,270",515,"4,809,125",150,"2,300,630",240,"6,970,998","6,575","26,128,435","1,545","1,973,292","3,730","40,766,431","3,720","17,461,659","9,615","788,597,631","2,240","8,016,870",920,"1,272,597","1,870","485,726",260,"658,563","4,470","5,703,759",180,"95,293",485,"2,011,452",495,"2,817,127","3,790","3,093,462","4,580","2,586,936","7,630","34,427,002",260,"770,164",750,"16,868,859","1,150","11,413,022",20,"-177,733","2,710","104,329,124","1,210","10,825,112",95,"3,077,361",10,"700,570",130,"1,582,184",750,"15,281,389","1,195","38,546,366","1,540","40,851,042","1,180","7,686,681","1,080","4,733,652",965,"1,235,550","1,860","44,949,405","1,380","27,723,857",710,"2,490,644","1,865","18,680,227",810,"10,934,284","1,070","-14,879,607","1,880","-3,945,323",920,"863,458",215,"702,400",285,"5,186,750",720,"2,248,981",10,"7,134",865,"667,876","3,830","1,215,195",725,"308,156",210,"1,031,165",47,"1,043,564",999,"112,754,114","1,040","113,797,678","1,000","73,629,087",58,"-501,737","1,031","38,565,562","1,080","38,063,825"
VIC,3188,"10,360","7,775","10,290","823,497,174","8,410","222,090,295","7,500","11,530,288",155,"218,559","7,795","227,338,122",360,"1,425,910","7,565","567,392,145","1,575","11,595,387",170,"3,774,025",175,"7,105,300",430,"2,180,498",460,"4,406,367",175,"2,228,695",200,"5,559,597","6,720","20,290,292","1,445","1,432,148","3,450","37,921,966","3,440","16,231,741","10,305","862,454,716","2,585","8,445,530","1,160","1,461,903","2,540","666,383",355,"798,536","5,235","6,645,115",215,"96,156",510,"2,742,666",515,"3,138,936","4,040","3,365,383","4,970","2,808,661","8,345","38,127,742",255,"661,516",845,"17,911,540","1,305","12,208,038",30,"-280,551","2,350","106,743,042","1,095","9,928,597",125,"3,304,035",20,"430,297",130,"1,186,212",710,"12,959,574","1,120","35,638,627","1,415","38,952,890","1,160","6,684,998","1,035","2,433,474",960,"1,290,846","1,830","41,204,471","1,435","27,429,891",765,"2,607,297","1,840","18,036,930",720,"8,661,625","1,125","-15,531,272","1,845","-6,869,647",940,"1,853,527",225,"476,883",265,"4,902,158",830,"2,826,189",10,"9,223",855,"533,557","4,230","1,338,686",720,"302,190",265,"1,667,773",53,"2,228,145","1,017","99,122,782","1,060","101,350,927","1,035","62,264,694",79,"57,072","1,048","38,154,411","1,115","38,211,483"
VIC,3189,"3,675","2,205","3,650","190,503,965","2,960","38,448,501","2,585","2,579,096",25,"32,043","2,720","39,498,777",130,"478,580","2,825","155,052,871",585,"3,585,299",55,"728,176",60,"913,646",205,"1,087,012",225,"2,274,198",25,"273,097",60,"1,548,605","2,210","4,590,982",380,"194,327",945,"4,846,507",945,"2,077,922","3,655","199,055,275","1,015","2,804,935",385,"411,644","1,345","333,141",145,"313,508","1,990","1,989,155",60,"25,783",135,"181,238",100,"309,475","1,325","556,945","1,835","564,106","3,005","8,307,830",55,"136,623",260,"4,962,439",330,"2,481,845",10,"-39,928",535,"9,211,803",230,"510,501",35,"1,615,974",0,"75,031",30,"215,836",155,"2,434,675",270,"5,540,586",360,"7,449,491",255,"1,161,724",220,"162,991",205,"38,979",580,"10,600,999",440,"7,053,050",225,"618,988",575,"4,526,900",225,"2,235,676",360,"-3,833,615",585,"-1,597,939",240,"372,799",50,"82,953",35,"412,518",210,"386,172",0,"4,036",250,"157,927","1,895","600,936",280,"118,269",75,"208,879",14,"667,305",359,"21,542,552",370,"22,212,365",360,"15,109,774",17,"-112,382",363,"7,082,836",380,"6,974,290"
VIC,3190,"5,830","3,835","5,795","335,679,409","4,765","71,757,830","4,235","4,610,833",55,"67,673","4,380","73,850,576",240,"884,807","4,620","284,197,011","1,045","4,768,455",105,"1,581,245",120,"1,609,406",310,"1,594,166",355,"3,450,181",60,"784,797",80,"2,323,081","3,505","6,657,973",585,"264,052","1,600","6,273,440","1,595","2,686,305","5,810","350,683,209","1,675","4,982,087",730,"822,241","2,030","523,638",240,"500,268","3,335","3,608,778",115,"69,379",185,"291,501",175,"552,999","2,335","722,665","2,900","949,056","4,790","14,642,622",95,"246,882",435,"7,409,738",630,"4,321,351",15,"131,987",760,"16,324,947",320,"1,405,005",50,"803,330",0,"7,123",75,"556,488",250,"3,323,522",390,"7,515,152",600,"11,349,202",390,"1,053,629",345,"515,947",305,"171,989",860,"13,679,939",720,"10,079,169",330,"779,937",870,"6,136,399",305,"2,377,396",575,"-5,692,962",885,"-3,315,566",375,"719,658",80,"183,350",65,"878,055",325,"713,110",15,"9,305",405,"271,896","2,795","857,798",420,"180,402",165,"412,444",12,"276,582",594,"37,100,163",610,"37,487,970",600,"24,477,816",19,"89,076",606,"12,516,858",625,"12,548,918"
VIC,3191,"5,905","4,620","5,860","505,163,260","4,850","140,159,860","4,345","7,125,327",70,"120,227","4,475","143,488,597",210,"798,528","4,135","328,646,333",885,"7,633,641",100,"2,237,264",105,"4,419,461",190,"998,779",280,"2,512,728",100,"1,463,764",140,"4,031,709","3,955","15,056,697",950,"936,572","2,260","27,076,182","2,255","11,597,043","5,880","530,254,484","1,415","4,958,877",630,"874,480","1,230","321,326",195,"463,577","2,835","3,585,829",125,"55,312",285,"1,606,266",305,"1,617,156","2,440","2,508,823","2,915","1,812,448","4,760","23,621,004",165,"492,212",500,"11,248,177",805,"7,904,470",30,"-39,735","1,545","80,327,765",745,"8,937,705",65,"1,558,982",10,"352,467",85,"671,167",485,"11,764,430",730,"26,744,423",915,"28,615,759",805,"4,905,994",700,"1,832,012",655,"725,702","1,075","25,396,200",810,"15,954,535",420,"1,516,681","1,075","11,098,158",435,"5,535,322",650,"-8,708,497","1,090","-3,173,175",560,"875,741",115,"643,996",185,"3,790,415",460,"1,771,174",0,"2,366",480,"366,539","2,295","720,827",460,"187,843",140,"909,340",31,"774,730",503,"59,134,856",530,"59,970,114",525,"44,409,531",48,"-492,117",528,"15,565,674",575,"15,074,229"
VIC,3192,"12,345","7,760","12,280","661,680,215","9,960","136,435,227","8,700","8,982,020",125,"151,624","9,045","139,910,953",425,"1,555,986","9,415","529,874,446","2,175","8,739,685",225,"3,260,244",210,"3,536,029",685,"3,413,913",845,"7,880,319",180,"1,991,124",280,"6,732,470","7,520","16,747,109","1,340","951,848","3,475","20,257,070","3,465","8,674,207","12,300","690,329,119","3,430","9,326,837","1,360","1,293,995","4,565","1,186,739",455,"952,085","6,715","7,033,779",245,"85,706",510,"729,457",365,"1,243,331","4,950","1,698,237","6,000","1,789,761","10,055","28,117,848",295,"713,950",855,"14,641,496","1,265","9,183,973",25,"-41,907","1,915","34,609,421",840,"2,543,636",95,"2,009,204",10,"111,991",120,"1,100,539",600,"16,462,415",895,"35,392,807","1,185","17,276,733",920,"1,655,825",820,"435,477",765,"224,348","1,875","31,244,079","1,475","20,765,011",735,"1,950,311","1,865","13,321,875",740,"6,069,874","1,150","-10,862,992","1,890","-4,793,118",710,"699,983",200,"656,563",125,"1,532,056",650,"1,198,632",15,"10,394",840,"496,545","6,160","1,921,211",900,"390,000",310,"810,447",24,"153,100","1,112","63,867,228","1,135","64,121,438","1,085","40,375,404",29,"-89,012","1,130","23,250,156","1,160","23,251,910"
VIC,3193,"12,690","10,175","12,605","978,823,064","10,235","260,080,652","9,005","13,652,405",165,"280,733","9,300","265,130,574",350,"1,274,576","8,495","627,795,411","1,850","14,052,900",190,"3,989,249",185,"8,854,158",365,"1,759,251",750,"6,501,111",260,"4,358,413",320,"9,172,312","8,620","33,044,689","2,115","2,058,516","5,090","67,915,411","5,080","29,099,199","12,645","1,026,491,291","3,015","10,885,908","1,255","1,608,431","2,815","719,995",355,"861,473","5,870","7,306,442",255,"143,940",685,"2,256,189",730,"3,735,341","4,940","3,855,020","5,970","3,586,678","10,170","46,102,943",415,"1,292,688",980,"18,821,505","1,735","17,317,789",70,"-232,227","3,480","137,890,778","1,600","17,097,345",115,"4,246,549",15,"132,539",140,"1,764,538",975,"22,942,206","1,580","60,962,537","2,075","61,749,335","1,610","7,726,626","1,410","2,881,263","1,280","1,220,663","2,355","54,272,823","1,750","34,410,290",940,"3,411,806","2,355","24,128,218","1,020","11,994,802","1,370","-19,670,627","2,390","-7,675,825","1,230","2,419,571",270,"809,078",380,"7,575,598",945,"3,207,939",20,"8,991","1,050","730,997","5,135","1,641,003","1,045","419,574",275,"2,385,477",67,"967,383","1,062","116,080,231","1,120","117,043,374","1,105","82,628,551",99,"-538,270","1,093","33,983,359","1,180","33,440,849"
