"Taxation statistics 2016–17 Individuals: Selected items, by state/territory1 and postcode, 2016–17 income year2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State/ Territory1,Postcode,"Number of individuals
no.","Taxable income or loss3
no.","Taxable income or loss3
$","Tax on taxable income
no.","Tax on taxable income
$","Medicare levy
no.","Medicare levy
$","Medicare levy surcharge
no.","Medicare levy surcharge
$","Total Medicare levy liability
no.","Total Medicare levy liability
$","Net tax
no.","Net tax
$","HELP Australian compulsory repayment due
no.","HELP Australian compulsory repayment due
$","Salary or wages
no.","Salary or wages
$","Tax withheld from salary or wages
no.","Tax withheld from salary or wages
$","Allowances earnings tips directors fees etc
no.","Allowances earnings tips directors fees etc
$","Employer lump sum payments amount A
no.","Employer lump sum payments amount A
$","Employment termination payments taxable component
no.","Employment termination payments taxable component
$","Australian government allowances and payments
no.","Australian government allowances and payments
$","Australian government pensions and allowances
no.","Australian government pensions and allowances
$","Australian annuities and superannuation income streams taxable component taxed element
no.","Australian annuities and superannuation income streams taxable component taxed element
$","Australian annuities and superannuation income streams taxable component untaxed element
no.","Australian annuities and superannuation income streams taxable component untaxed element
$","Gross interest
no.","Gross interest
$","Dividends unfranked
no.","Dividends unfranked
$","Dividends franked
no.","Dividends franked
$","Dividends franking credit
no.","Dividends franking credit
$","Total Income or Loss3
no.","Total Income or Loss3
$","Work related car expenses
no.","Work related car expenses
$","Work related travel expenses
no.","Work related travel expenses
$","Work related uniform/clothing expenses
no.","Work related uniform/clothing expenses
$","Work related self education expenses
no.","Work related self education expenses
$","Other work related expenses
no.","Other work related expenses
$","Total work related expenses
no.","Total work related expenses
$","Low value pool deduction
no.","Low value pool deduction
$","Interest deductions
no.","Interest deductions
$","Dividend deductions
no.","Dividend deductions
$","Gifts or donations
no.","Gifts or donations
$","Cost of managing tax affairs
no.","Cost of managing tax affairs
$","Total deductions3
no.","Total deductions3
$","Total reportable fringe benefits amounts - Employers exempt from FBT under section 57A of the FBTAA 1986
no.","Total reportable fringe benefits amounts - Employers exempt from FBT under section 57A of the FBTAA 1986
$","Total reportable fringe benefits amounts - Employers not exempt from FBT under section 57A of the FBTAA 1986
no.","Total reportable fringe benefits amounts - Employers not exempt from FBT under section 57A of the FBTAA 1986
$","Reportable employer superannuation contributions
no.","Reportable employer superannuation contributions
$","P&T net primary production distribution
no.","P&T net primary production distribution
$","P&T net non-primary production distribution
no.","P&T net non-primary production distribution
$","Share of franking credit from franked dividends
no.","Share of franking credit from franked dividends
$","Net PSI transferred
no.","Net PSI transferred
$","Deferred non-commercial business losses primary production deferred losses
no.","Deferred non-commercial business losses primary production deferred losses
$","Deferred non-commercial business losses non primary production deferred losses
no.","Deferred non-commercial business losses non primary production deferred losses
$","Capital gains net capital gain
no.","Capital gains net capital gain
$","Estimated tax on net capital gains
no.","Estimated tax on net capital gains
$","Capital gains total current year capital gains
no.","Capital gains total current year capital gains
$","Capital gains net capital losses carried forward
no.","Capital gains net capital losses carried forward
$","Foreign source income assessable foreign source income
no.","Foreign source income assessable foreign source income
$","Foreign source income other net foreign source income
no.","Foreign source income other net foreign source income
$","Foreign source income foreign income tax offset
no.","Foreign source income foreign income tax offset
$","Rent gross rent
no.","Rent gross rent
$","Rent interest deductions
no.","Rent interest deductions
$","Rent capital works deductions
no.","Rent capital works deductions
$","Rent other rental deductions
no.","Rent other rental deductions
$",Net rent - profit no.,"Net rent - profit 
$","Net rent - loss 
no.","Net rent - loss 
$","Net rent3
no.","Net rent3
$","Other income category 1
no.","Other income category 1
$","Other income category 2
no.","Other income category 2
$","Personal superannuation contributions
no.","Personal superannuation contributions
$","Other deductions
no.","Other deductions
$","Total business income - primary production
no.","Total business income - primary production
$","Total business income non-primary production
no.","Total business income non-primary production
$","Total business income3
no.","Total business income3
$","Total business expenses3
no.","Total business expenses3
$",Net income or loss from business - primary production no.,Net income or loss from business - primary production $,Net income or loss from business - non-primary production no.,Net income or loss from business - non-primary production $,"Net income or loss from business
no.","Net income or loss from business
$","Estimated business net tax
no.","Estimated business net tax
$","Australian superannuation income stream tax offset
no.","Australian superannuation income stream tax offset
$","Small business income tax offset
no.","Small business income tax offset
$","Low income tax offset
no.","Low income tax offset
$","People with private health insurance
no.","Private health insurance - your Australian Government rebate received
no.","Private health insurance - your Australian Government rebate received
$","Private health insurance rebate
no.","Private health insurance rebate
$","Excess private health reduction or refund (rebate reduced)
no.","Excess private health reduction or refund (rebate reduced)
$"
NSW,2199,"8,264","8,200","377,803,744","6,584","67,234,516","5,306","6,362,907",91,"109,482","5,303","6,470,360","5,974","71,128,226",403,"1,588,081","6,545","326,010,910","6,222","73,712,166","1,431","7,023,042",95,"1,138,926",112,"982,474",771,"4,826,822",392,"4,550,515",42,"490,621",53,"1,140,825","3,859","4,131,735",269,"96,411","1,236","3,162,108","1,232","1,331,899","8,198","394,225,236","1,972","5,313,162",585,"760,613","4,020","1,393,291",288,"547,690","4,292","4,907,465","5,151","12,922,221",73,"36,635",138,"147,111",45,"91,038","2,512","1,130,461","4,050","920,357","5,847","16,262,696",164,"3,848,015",127,"2,066,534",493,"3,826,999",7,"-22,130",560,"10,393,545",174,"290,921",79,"1,217,218",4,"10,057",54,"535,421",206,"3,138,990",160,"776,751",246,"7,063,679",232,"7,074,638",180,"398,381",158,"124,220",148,"48,986","1,290","29,280,452","1,090","15,518,840",465,"1,570,695","1,298","12,129,727",603,"5,663,603",704,"-5,602,413","1,308","61,190",123,"759,736",28,"395,312",34,"534,223",181,"476,190",22,"1,018,407",963,"80,267,012",985,"81,300,319",947,"60,176,181",22,"335,770",970,"20,535,562",992,"20,871,332",595,"2,898,047",56,"132,526",494,"153,568","4,555","1,466,090","3,282","2,898","1,621,633",293,"80,914",425,"137,053"
NSW,2200,"21,143","20,917","945,266,265","16,777","166,644,560","13,075","15,528,756",235,"327,898","13,074","15,855,962","15,200","176,342,713",982,"4,025,591","16,786","804,196,476","15,908","177,839,697","3,603","15,254,734",201,"2,377,912",244,"2,161,825","2,108","13,157,935",818,"10,243,260",82,"763,330",98,"2,448,860","9,558","9,917,745",588,"553,373","2,443","9,517,083","2,438","3,943,376","20,917","986,867,930","4,767","11,972,699","1,557","1,912,961","10,188","3,699,084",872,"1,912,525","10,956","12,059,447","13,198","31,556,716",206,"91,139",346,"664,449",133,"617,962","6,201","3,298,443","10,022","2,242,942","14,826","40,929,275",432,"9,297,611",310,"5,549,229",992,"7,432,993",24,"78,135","1,213","28,417,356",325,"1,174,668",165,"3,557,462",7,"39,594",155,"1,056,662",466,"11,861,268",378,"3,416,302",562,"26,892,065",545,"18,382,768",344,"895,300",275,"419,158",250,"55,337","3,067","75,321,556","2,583","37,721,058","1,184","4,233,602","3,081","31,901,112","1,415","15,917,134","1,686","-14,451,350","3,103","1,465,784",317,"3,834,229",74,"421,500",81,"1,394,773",444,"1,049,753",38,"1,093,855","2,741","198,804,143","2,778","199,897,998","2,664","142,192,891",42,"102,467","2,747","56,965,899","2,788","57,068,366","1,653","7,636,856",105,"224,394","1,335","399,256","12,034","3,892,573","7,402","6,595","3,576,506",597,"136,320","1,108","362,885"
NSW,2203,"8,590","8,545","580,467,631","7,446","132,750,014","6,635","10,795,168",187,"244,864","6,635","11,036,852","7,045","141,280,270",672,"2,832,575","7,378","512,751,609","7,232","137,682,502","1,332","4,724,017",130,"2,428,336",141,"2,303,663",508,"2,925,014",275,"3,023,779",72,"1,038,468",86,"2,357,552","5,270","5,873,928",586,"469,043","1,860","7,553,381","1,854","3,173,575","8,548","602,144,741","1,873","4,453,067","1,279","1,423,448","3,051","983,327",417,"965,469","5,259","6,876,304","5,929","14,701,615",216,"101,671",238,"315,249",152,"370,558","3,275","1,778,499","4,163","1,472,521","6,828","21,455,446",370,"8,586,413",247,"4,049,165",994,"9,105,209",8,"63,185",757,"11,156,834",413,"1,095,426",132,"2,109,946",6,"21,484",116,"1,091,454",425,"6,003,428",362,"1,739,169",525,"13,969,982",453,"9,590,637",478,"2,068,934",423,"1,090,563",407,"307,739","1,326","32,023,176","1,074","14,411,649",558,"1,662,494","1,334","14,593,595",629,"7,335,132",711,"-5,979,694","1,340","1,355,438",123,"594,014",69,"442,292",70,"1,375,391",455,"1,338,675",38,"2,689,312",965,"55,419,834","1,003","58,109,146",930,"33,811,739",40,"442,780",988,"23,078,711","1,028","23,521,491",660,"5,624,447",95,"245,084",513,"176,848","3,886","1,157,919","5,173","4,408","2,549,620",472,"130,016","1,536","573,618"
NSW,2204,"16,032","15,958","1,041,229,267","13,904","233,733,310","12,196","19,089,832",399,"491,170","12,195","19,578,802","13,167","249,182,862","1,383","5,972,181","13,814","892,789,535","13,522","234,358,441","2,366","9,896,116",225,"3,760,713",272,"4,587,303","1,107","6,317,131",404,"4,727,680",82,"1,323,502",88,"2,512,414","9,711","9,907,160",857,"639,992","2,869","13,683,735","2,859","5,615,327","15,970","1,079,358,404","3,191","7,589,157","2,357","2,705,795","5,811","1,891,983",838,"1,856,559","9,528","11,982,693","10,926","26,026,187",347,"196,638",470,"413,949",185,"726,205","5,840","3,442,652","7,273","2,370,859","12,540","37,527,212",608,"14,064,412",413,"6,869,976","1,546","12,238,989",24,"310,087","1,247","25,314,074",594,"1,441,976",242,"4,344,870",12,"252,507",236,"2,589,118",629,"22,733,626",563,"9,121,524",764,"46,480,461",648,"18,606,404",737,"9,571,711",636,"8,068,524",573,"283,768","2,524","67,845,224","2,052","30,196,294","1,057","3,307,726","2,527","28,762,584","1,293","16,122,479","1,246","-10,543,859","2,541","5,578,620",228,"930,363",124,"997,929",124,"2,284,086",707,"2,034,740",59,"721,111","1,901","111,733,205","1,957","112,454,316","1,844","65,524,835",65,"79,265","1,952","44,782,516","2,013","44,861,781","1,369","9,451,597",105,"263,195","1,123","393,323","7,663","2,335,994","8,729","7,442","4,010,265",936,"232,000","2,512","886,590"
NSW,2205,"13,322","13,181","706,371,905","10,784","143,556,211","8,483","11,875,592",228,"279,562","8,482","12,151,463","10,050","152,754,200",716,"3,107,851","11,355","631,557,418","11,045","152,885,642","2,003","7,449,939",133,"1,689,331",170,"1,172,169",554,"3,153,684",263,"3,088,760",37,"484,439",50,"1,410,360","7,726","7,034,670",537,"325,627","1,788","15,154,530","1,783","6,395,776","13,199","733,811,071","2,612","6,760,153","1,843","2,040,774","5,495","1,941,522",836,"2,238,421","7,384","8,614,641","8,643","21,595,511",226,"135,784",212,"314,278",110,"272,912","3,477","1,412,755","5,502","1,424,445","9,598","26,791,663",287,"6,543,155",273,"4,133,237",835,"5,785,861",9,"32,330",688,"12,439,350",276,"800,692",156,"2,902,567",5,"17,555",137,"1,274,930",387,"9,539,443",343,"3,160,751",505,"23,216,585",442,"13,522,070",350,"2,132,785",290,"836,750",263,"250,854","1,936","49,038,677","1,675","26,257,187","1,006","4,350,186","1,953","22,383,798",718,"7,820,934","1,245","-11,773,350","1,964","-3,952,416",172,"690,804",53,"306,482",36,"783,123",396,"815,519",60,"891,259","1,448","73,640,487","1,507","74,531,746","1,322","47,538,642",63,"532,671","1,477","25,647,924","1,536","26,180,595",903,"3,480,410",51,"136,924",634,"181,361","6,908","2,162,263","6,021","5,113","2,730,473",704,"146,297","1,297","420,373"
NSW,2206,"11,327","11,263","729,412,945","9,591","165,948,925","8,369","13,475,844",209,"333,032","8,366","13,807,136","8,898","176,602,816",556,"2,372,210","8,727","567,193,565","8,442","147,305,503","1,935","12,368,069",155,"3,423,669",144,"2,626,627",416,"2,339,256",476,"5,594,523",79,"1,232,059",102,"2,574,203","6,912","13,285,411",830,"659,323","3,091","18,927,667","3,084","7,794,786","11,276","760,202,161","2,656","7,932,051","1,228","1,342,027","4,186","1,352,087",451,"1,008,762","6,247","7,621,813","7,147","19,256,740",247,"197,815",354,"1,232,436",161,"574,250","3,999","1,910,653","5,620","2,164,214","8,741","29,645,003",295,"6,971,653",233,"3,614,042","1,116","10,655,044",10,"-126,276","1,556","46,539,097",541,"3,544,674",88,"1,670,924",4,"9,009",126,"1,574,297",546,"18,321,191",457,"5,808,254",708,"45,498,968",705,"21,868,645",558,"1,801,890",478,"840,477",441,"254,721","2,879","86,644,178","2,183","34,819,675","1,160","3,931,805","2,892","36,526,424","1,651","23,434,039","1,251","-12,067,765","2,906","11,366,274",184,"1,527,921",80,"804,380",120,"2,672,039",556,"1,623,808",23,"517,557","1,211","136,639,371","1,234","137,156,928","1,174","101,199,616",27,"197,265","1,240","34,975,938","1,265","35,173,203",786,"8,096,240",111,"329,363",779,"313,680","5,209","1,623,051","7,129","6,224","4,166,522",576,"179,479","1,822","772,791"
NSW,2207,"15,964","15,845","894,416,670","13,113","187,349,075","11,049","15,922,236",188,"292,451","11,041","16,200,805","12,076","198,134,316",743,"3,011,605","12,609","740,295,565","12,167","182,341,801","2,802","11,739,523",208,"3,808,840",224,"3,894,660",864,"5,065,608",721,"7,589,951",92,"1,379,633",144,"4,015,729","9,126","12,490,860","1,109","1,019,354","3,778","17,714,782","3,771","7,403,677","15,855","930,423,923","3,630","9,586,057","1,668","1,794,492","6,736","2,227,294",618,"1,289,351","8,914","10,477,822","10,228","25,375,016",286,"151,499",381,"546,229",246,"550,801","5,325","2,780,264","7,858","2,307,992","12,115","35,587,195",446,"10,226,628",371,"5,930,218","1,409","12,636,542",16,"-19,693","1,572","32,327,481",653,"2,299,527",134,"2,549,178",4,"41,009",123,"3,022,693",660,"21,164,981",536,"7,604,142",849,"46,413,240",860,"26,982,825",677,"3,350,342",584,"1,448,510",551,"368,587","3,337","88,091,556","2,640","39,923,271","1,418","4,936,183","3,350","38,523,111","1,709","20,034,279","1,656","-15,331,148","3,365","4,703,131",274,"2,442,896",86,"846,209",121,"2,287,520",580,"1,572,737",36,"1,095,597","1,687","143,085,294","1,721","144,200,448","1,638","104,639,165",38,"348,834","1,715","37,296,867","1,751","37,645,701","1,074","7,308,514",142,"437,003",953,"310,061","7,956","2,471,771","9,090","7,949","5,092,859",738,"223,894","1,985","729,231"
NSW,2208,"7,303","7,245","413,831,249","5,977","87,856,558","5,069","7,422,986",103,"142,528","5,065","7,552,462","5,479","93,037,455",288,"1,172,344","5,612","330,746,860","5,396","81,098,731","1,196","6,545,699",84,"1,350,202",101,"1,500,612",357,"2,243,185",342,"3,860,655",38,"628,373",59,"1,424,734","4,368","7,116,711",614,"377,837","2,020","9,441,779","2,017","3,946,786","7,253","429,895,420","1,601","4,424,849",697,"720,738","2,870","913,148",260,"557,194","3,867","4,409,486","4,550","11,025,415",129,"54,551",213,"330,798",122,"255,434","2,458","1,090,352","3,459","1,034,138","5,460","15,642,049",158,"3,733,063",140,"2,021,525",570,"5,127,125",7,"-151,364",809,"17,261,015",319,"968,627",54,"847,111",2,"54,678",50,"466,295",357,"9,199,560",290,"2,962,187",472,"20,502,610",449,"11,605,658",351,"2,815,540",312,"1,949,763",279,"427,534","1,657","43,659,118","1,283","18,240,604",706,"2,630,500","1,653","18,670,628",915,"10,780,442",749,"-6,663,056","1,664","4,117,386",101,"1,580,398",41,"252,581",56,"964,895",299,"852,694",13,"570,536",686,"65,654,682",699,"66,225,218",670,"47,886,506",13,"342,620",699,"17,573,600",712,"17,916,220",456,"3,308,342",58,"168,969",439,"161,000","3,589","1,114,950","4,392","3,851","2,518,979",313,"90,160",946,"337,142"
NSW,2209,"9,224","9,128","472,651,908","7,333","94,221,030","6,007","8,245,143",97,"131,325","6,005","8,374,492","6,678","99,788,190",435,"1,815,762","7,179","397,115,284","6,875","94,964,577","1,510","7,012,220",114,"2,022,883",118,"1,874,303",545,"3,207,839",438,"4,836,158",52,"594,119",89,"2,831,683","5,490","7,513,751",744,"463,966","2,316","8,518,405","2,311","3,593,529","9,136","491,222,863","1,917","4,784,280",840,"908,044","3,643","1,176,433",381,"919,286","4,857","5,239,364","5,680","13,027,407",145,"103,162",252,"707,358",157,"304,045","2,842","1,317,309","4,101","1,143,824","6,697","18,070,845",222,"5,477,603",191,"2,969,750",793,"7,297,810",10,"-45,967",875,"13,024,348",348,"928,076",75,"1,581,787",2,"18,562",67,"961,663",484,"10,888,586",382,"3,077,350",635,"22,423,505",597,"16,590,667",411,"978,548",374,"592,730",334,"85,542","1,987","49,897,703","1,636","24,829,043",869,"3,453,461","1,991","20,838,202",972,"9,947,220","1,030","-9,170,223","2,002","776,997",100,"566,545",45,"344,582",51,"865,201",271,"569,168",27,"463,116",849,"128,715,249",876,"129,178,365",815,"108,127,063",30,"95,116",866,"20,064,484",895,"20,159,600",516,"4,274,810",95,"248,535",460,"151,945","4,548","1,449,068","5,231","4,577","2,901,188",393,"107,773",997,"360,920"
NSW,2210,"17,585","17,421","980,204,734","14,127","208,997,682","11,913","17,479,032",188,"230,168","11,913","17,703,272","12,957","220,592,401",718,"2,936,090","13,724","800,067,089","13,196","198,078,110","3,003","14,871,222",235,"4,986,142",249,"4,616,682",916,"5,792,321",866,"9,761,747",139,"1,996,994",171,"4,103,497","10,215","14,619,198","1,413","961,827","4,699","35,817,431","4,693","15,013,800","17,450","1,019,730,254","3,877","11,010,003","1,696","1,719,571","7,151","2,370,855",668,"1,290,649","9,364","10,585,822","10,996","26,976,900",309,"151,242",411,"526,915",359,"927,256","5,759","3,037,066","8,164","2,474,348","13,129","38,605,641",408,"9,618,733",379,"6,004,603","1,639","15,813,186",40,"-269,293","1,791","36,029,305",752,"2,928,548",136,"2,482,106",17,"1,272,686",126,"1,101,860",856,"15,478,208",665,"4,749,485","1,120","37,111,828","1,088","26,584,488",870,"3,513,028",769,"1,268,031",684,"701,642","3,365","78,686,366","2,749","38,819,721","1,577","5,734,294","3,358","34,787,881","1,489","15,741,922","1,890","-16,397,452","3,381","-655,530",213,"1,537,486",88,"739,380",152,"2,889,084",636,"1,594,599",45,"1,799,140","1,638","143,179,054","1,679","144,978,194","1,587","103,636,089",50,"-649,347","1,662","40,752,449","1,707","40,103,102","1,092","7,070,196",202,"543,959",975,"348,950","8,570","2,690,499","10,602","9,075","6,145,715",861,"296,729","2,123","835,685"
NSW,2211,"10,077","10,016","542,724,679","8,287","109,401,444","7,122","9,750,271",125,"146,174","7,122","9,892,209","7,651","115,469,242",459,"1,961,480","8,093","470,300,023","7,829","113,948,190","1,854","8,260,101",111,"2,220,343",142,"1,650,688",504,"2,911,503",487,"5,399,630",83,"1,484,238",116,"3,182,442","5,714","7,026,065",753,"305,718","2,515","8,436,138","2,509","3,534,061","10,020","565,248,577","2,453","6,382,623","1,041","1,147,342","4,650","1,502,810",453,"834,215","5,785","6,596,267","6,724","16,463,257",167,"55,980",269,"297,435",149,"260,712","3,586","1,820,887","5,005","1,335,876","7,780","22,084,991",293,"6,754,726",206,"3,454,490",955,"8,548,828",9,"80,395",839,"12,700,358",352,"559,910",77,"1,609,501",5,"53,496",71,"659,514",423,"8,746,242",333,"2,643,218",537,"18,368,199",502,"10,415,234",388,"2,351,568",351,"1,137,824",323,"496,980","1,933","43,723,134","1,578","21,059,894",936,"3,157,755","1,942","19,430,841",895,"8,735,306","1,054","-8,660,662","1,949","74,644",109,"531,788",48,"304,808",64,"1,078,625",337,"754,321",18,"665,362",862,"69,656,911",879,"70,322,273",825,"50,899,096",19,"-52,016",861,"19,373,395",880,"19,321,379",512,"3,426,688",125,"352,663",439,"172,059","5,044","1,537,723","5,971","5,211","3,318,424",511,"169,434","1,099","370,447"
NSW,2212,"8,940","8,871","479,480,773","7,388","95,212,726","6,359","8,577,607",111,"134,058","6,357","8,707,334","6,837","101,084,191",363,"1,497,315","7,427","427,142,489","7,206","102,352,764","1,596","6,992,994",114,"1,470,509",141,"1,351,553",553,"3,100,692",402,"4,602,667",87,"1,279,225",94,"2,705,801","4,822","4,582,078",529,"320,234","1,984","5,920,763","1,979","2,480,830","8,882","499,167,470","2,214","5,771,980",854,"1,015,674","4,197","1,370,168",397,"735,291","5,200","5,819,268","6,106","14,712,381",164,"94,144",169,"143,009",99,"241,674","3,043","1,464,799","4,436","1,052,465","6,951","19,228,040",216,"4,912,547",182,"2,861,850",807,"7,082,410",9,"20,929",640,"9,724,156",280,"453,587",76,"1,389,892",2,"49,341",48,"571,001",354,"8,386,944",270,"2,634,618",443,"17,435,963",387,"8,117,788",331,"1,273,579",275,"398,563",263,"122,647","1,602","34,189,370","1,379","18,339,552",769,"2,629,952","1,613","15,807,393",624,"5,815,222",996,"-8,402,749","1,623","-2,587,527",112,"659,604",28,"55,187",42,"808,975",295,"703,978",12,"354,736",764,"79,850,028",776,"80,204,764",730,"64,900,878",14,"163,615",770,"14,965,256",784,"15,128,871",489,"2,260,985",133,"363,798",413,"123,031","4,506","1,379,535","5,025","4,406","2,712,155",419,"137,254",946,"322,849"
NSW,2213,"12,656","12,574","744,485,311","10,537","158,250,577","9,317","13,632,473",153,"174,280","9,311","13,804,169","9,861","168,258,828",543,"2,139,461","10,471","645,958,181","10,164","161,216,135","2,331","9,713,968",192,"3,502,929",158,"1,998,627",557,"3,150,264",524,"5,630,812",142,"1,908,681",122,"3,951,952","7,198","8,050,181",943,"640,999","3,266","14,223,098","3,263","5,908,022","12,589","775,895,944","3,326","8,938,812","1,269","1,560,403","5,876","1,825,382",545,"1,139,407","7,500","8,927,616","8,711","22,391,620",292,"136,859",248,"374,399",177,"636,942","4,780","2,235,553","6,329","1,764,451","10,064","30,908,608",329,"7,596,225",314,"4,656,982","1,327","12,958,686",13,"-369,311","1,169","22,825,423",525,"2,146,551",100,"1,877,386",4,"58,096",104,"776,124",568,"15,904,492",459,"5,380,569",704,"33,811,442",684,"28,839,577",507,"1,515,235",448,"745,059",443,"160,517","2,403","52,856,522","2,059","27,300,523","1,162","4,051,901","2,421","24,680,248",977,"9,364,206","1,453","-12,540,356","2,433","-3,176,150",143,"571,065",69,"214,695",101,"1,930,059",487,"1,409,781",23,"580,801",994,"103,637,013","1,015","104,217,814",969,"77,119,809",24,"256,993","1,006","25,957,387","1,027","26,214,380",643,"5,024,526",180,"480,999",613,"235,543","5,993","1,838,575","8,240","6,933","4,574,847",775,"281,638","1,777","643,283"
NSW,2214,"2,366","2,356","134,784,009","1,952","28,323,971","1,738","2,470,072",12,"13,787","1,738","2,483,860","1,820","30,016,429",83,"324,466","1,946","113,418,849","1,886","27,602,588",476,"1,794,276",39,"727,773",30,"491,887",102,"608,733",143,"1,353,763",24,"427,986",26,"654,451","1,279","1,434,576",173,"39,338",657,"3,239,375",655,"1,304,879","2,357","140,478,359",717,"1,860,848",241,"325,268","1,245","384,094",90,"120,643","1,434","1,588,459","1,654","4,279,312",48,"10,738",52,"49,921",23,"37,300",930,"337,823","1,251","339,831","1,924","5,585,206",52,"1,166,765",69,"1,127,188",242,"2,231,322",2,"66,771",216,"8,326,901",86,"1,151,321",13,"117,322",0,0,8,"73,414",82,"1,203,425",67,"335,937",100,"2,398,351",104,"2,740,992",81,"266,114",76,"135,413",67,"40,909",362,"6,793,935",323,"3,350,832",168,"471,359",365,"3,371,338",147,"1,239,188",223,"-1,638,782",370,"-399,594",23,"139,625",12,"49,109",25,"335,980",72,"192,563",3,"1,834,240",161,"13,850,074",164,"15,684,314",159,"11,228,528",3,"43,608",164,"4,486,352",167,"4,529,960",112,"820,825",33,"93,975",116,"46,533","1,132","348,680","1,560","1,325","922,931",144,"59,497",280,"90,253"
NSW,2216,"17,927","17,787","924,274,179","14,544","183,420,804","11,201","15,356,987",227,"293,088","11,202","15,642,432","13,435","194,014,774",637,"2,568,824","14,819","796,677,685","14,343","186,901,454","3,166","12,140,912",191,"2,715,679",208,"2,797,232",770,"4,582,429",598,"6,829,299",65,"1,067,586",96,"2,345,897","9,889","11,703,185",804,"736,684","2,807","12,649,457","2,801","5,271,937","17,795","963,698,541","3,862","10,629,403","2,168","2,409,753","8,496","3,050,142",777,"1,948,641","10,036","11,180,020","11,756","29,217,959",297,"181,433",341,"543,689",152,"391,908","5,084","2,469,178","8,872","2,348,309","13,350","38,671,832",416,"9,523,105",381,"6,772,659","1,126","8,135,779",15,"-111,506","1,156","25,345,110",415,"1,264,779",170,"3,278,355",6,"93,239",127,"1,677,557",551,"19,976,685",445,"7,047,779",669,"40,536,852",630,"21,829,278",476,"2,383,626",389,"848,394",359,"274,631","2,884","75,289,557","2,306","34,290,867","1,129","4,028,173","2,899","33,186,529","1,403","16,779,921","1,505","-12,995,933","2,911","3,783,988",219,"1,949,869",62,"546,245",100,"2,090,271",516,"1,384,864",35,"1,124,634","1,863","129,602,844","1,898","130,741,558","1,722","88,274,320",38,"262,738","1,883","41,016,942","1,918","41,279,680","1,175","7,433,418",105,"276,792",904,"300,534","9,500","2,981,810","7,735","6,671","4,048,460",736,"167,020","1,675","592,889"
NSW,2217,"17,355","17,212","972,456,389","14,249","203,664,341","11,401","16,661,997",224,"279,025","11,398","16,934,731","13,237","215,790,719",678,"2,778,367","14,140","817,899,206","13,715","199,427,055","3,316","14,414,924",182,"3,686,814",237,"3,739,377",697,"4,197,041",615,"6,889,861",105,"1,739,330",125,"3,684,847","10,212","13,700,314",998,"797,779","3,482","20,073,558","3,477","8,399,462","17,233","1,013,550,845","3,876","10,525,662","2,013","2,186,150","7,856","2,725,448",788,"1,973,019","9,987","11,396,179","11,530","28,806,458",329,"173,748",428,"619,333",244,"674,532","5,477","2,762,527","8,638","2,663,975","13,236","39,735,315",648,"14,162,754",423,"7,012,618","1,338","12,071,271",14,"140,840","1,562","36,072,844",588,"2,140,099",147,"3,363,174",7,"46,256",120,"2,345,053",664,"19,265,070",544,"6,148,781",840,"42,522,565",860,"25,588,016",589,"2,327,556",497,"888,827",457,"191,481","3,179","85,554,100","2,540","38,664,157","1,324","4,958,554","3,188","37,227,697","1,504","19,749,494","1,701","-15,045,802","3,206","4,703,692",211,"985,218",77,"613,159",114,"2,420,554",595,"1,603,703",49,"1,201,430","1,585","121,146,121","1,629","122,347,551","1,526","82,195,051",52,"616,929","1,614","37,876,435","1,660","38,493,364","1,050","7,678,441",164,"448,104",899,"317,114","8,725","2,701,025","9,048","7,831","4,943,928",802,"215,739","2,064","790,548"
