"Taxation statistics 2020–21 Individuals: Selected items, by state/territory1 and postcode, 2020–21 income year2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State/ Territory1,Postcode,"Individuals
no.","Taxable income or loss3
no.","Taxable income or loss3
$","Tax on taxable income
no.","Tax on taxable income
$","Medicare levy
no.","Medicare levy
$","Medicare levy surcharge
no.","Medicare levy surcharge
$","Total Medicare levy liability
no.","Total Medicare levy liability
$","Net tax
no.","Net tax
$","HELP assessment debt
no.","HELP assessment debt
$","Salary or wages
no.","Salary or wages
$","Tax withheld from salary or wages
no.","Tax withheld from salary or wages
$","Allowances earnings tips directors fees etc
no.","Allowances earnings tips directors fees etc
$","Employer lump sum payments amount A
no.","Employer lump sum payments amount A
$","Employment termination payments taxable component
no.","Employment termination payments taxable component
$","Australian government allowances and payments
no.","Australian government allowances and payments
$","Australian government pensions and allowances
no.","Australian government pensions and allowances
$","Australian annuities and superannuation income streams taxable component taxed element
no.","Australian annuities and superannuation income streams taxable component taxed element
$","Australian annuities and superannuation income streams taxable component untaxed element
no.","Australian annuities and superannuation income streams taxable component untaxed element
$","Gross interest
no.","Gross interest
$","Dividends unfranked
no.","Dividends unfranked
$","Dividends franked
no.","Dividends franked
$","Dividends franking credit
no.","Dividends franking credit
$","Total Income or Loss3
no.","Total Income or Loss3
$","Total work related car expenses
no.","Total work related car expenses
$","Work related travel expenses
no.","Work related travel expenses
$","Total work related uniform/clothing expenses
no.","Total work related uniform/clothing expenses
$","Total work related self education expenses
no.","Total work related self education expenses
$","Other work related expenses
no.","Other work related expenses
$","Total work related expenses
no.","Total work related expenses
$","Low value pool deduction
no.","Low value pool deduction
$","Interest deductions
no.","Interest deductions
$","Dividend deductions
no.","Dividend deductions
$","Gifts or donations
no.","Gifts or donations
$","Cost of managing tax affairs - Interest charged by the ATO
no.","Cost of managing tax affairs - Interest charged by the ATO
$","Cost of managing tax affairs - Litigation costs
no.","Cost of managing tax affairs - Litigation costs
$","Cost of managing tax affairs - Other expenses incurred in managing your tax affairs
no.","Cost of managing tax affairs - Other expenses incurred in managing your tax affairs
$","Total deductions3
no.","Total deductions3
$","Total reportable fringe benefits amounts - Employers exempt from FBT under section 57A of the FBTAA 1986
no.","Total reportable fringe benefits amounts - Employers exempt from FBT under section 57A of the FBTAA 1986
$","Total reportable fringe benefits amounts - Employers not exempt from FBT under section 57A of the FBTAA 1986
no.","Total reportable fringe benefits amounts - Employers not exempt from FBT under section 57A of the FBTAA 1986
$","Reportable employer superannuation contributions
no.","Reportable employer superannuation contributions
$","Net primary production distribution
no.","Net primary production distribution
$","Net non primary production distribution
no.","Net non primary production distribution
$","Share of franking credit from franked dividends
no.","Share of franking credit from franked dividends
$","Net PSI transferred
no.","Net PSI transferred
$","Deferred non-commercial business losses primary production deferred losses
no.","Deferred non-commercial business losses primary production deferred losses
$","Deferred non-commercial business losses non primary production deferred losses
no.","Deferred non-commercial business losses non primary production deferred losses
$","Capital gains net capital gain
no.","Capital gains net capital gain
$","Estimated tax on net capital gains
no.","Estimated tax on net capital gains
$","Capital gains total current year capital gains
no.","Capital gains total current year capital gains
$","Capital gains net capital losses carrier forward
no.","Capital gains net capital losses carrier forward
$","Foreign source income assessable foreign source income
no.","Foreign source income assessable foreign source income
$","Foreign source income other net foreign source income
no.","Foreign source income other net foreign source income
$","Foreign source income foreign income tax offset
no.","Foreign source income foreign income tax offset
$","Gross rent
no.","Gross rent
$","Rent interest deductions
no.","Rent interest deductions
$","Rent capital works deductions
no.","Rent capital works deductions
$","Rent other rental deductions
no.","Rent other rental deductions
$",Net rent - profit no.,"Net rent - profit 
$","Net rent - loss 
no.","Net rent - loss 
$","Net rent3
no.","Net rent3
$","Other income category 1
no.","Other income category 1
$","Other income category 2 (ATO Interest)
no.","Other income category 2 (ATO Interest)
$","Other income category 3 (FHSS)
no.","Other income category 3 (FHSS)
$","Other income category 4
no.","Other income category 4
$","Personal superannuation contributions
no.","Personal superannuation contributions
$","Other deductions
no.","Other deductions
$","Total business income - primary production
no.","Total business income - primary production
$","Total business income non-primary production
no.","Total business income non-primary production
$","Total business income3
no.","Total business income3
$","Total business expenses3
no.","Total business expenses3
$","Net income or loss from business
no.","Net income or loss from business
$","Estimated business net tax
no.","Estimated business net tax
$","Australian superannuation income stream tax offset
no.","Australian superannuation income stream tax offset
$","Small business income tax offset
no.","Small business income tax offset
$","Low income tax offset
no.","Low income tax offset
$","Low and middle income tax offset
no.","Low and middle income tax offset
$","HELP debt balance
no.","HELP debt balance
$","People with private health insurance
no.","Private health insurance - your Australian Government rebate received
no.","Private health insurance - your Australian Government rebate received
$","Private health insurance rebate credited (rebate increased)
no.","Private health insurance rebate credited (rebate increased)
$","Excess private health reduction or refund (rebate reduced)
no.","Excess private health reduction or refund (rebate reduced)
$","Total private health insurance rebate
no.","Total private health insurance rebate
$"
NSW,2440,"10,699","10,548","508,325,595","8,920","87,478,456","7,096","8,727,381",346,"448,591","7,094","9,174,685","7,659","84,794,888",527,"1,541,140","8,104","407,629,504","7,923","89,719,453","3,555","7,657,958",90,"843,783",124,"764,730","1,911","23,372,733","1,033","16,132,197",39,"644,565",117,"3,300,055","5,090","2,963,215","1,158","514,499","1,458","9,052,350","1,456","3,487,242","10,617","531,907,515","2,414","4,902,960",554,"1,610,093","5,471","1,492,134",476,"656,093","5,058","5,248,737","6,519","13,910,017",121,"24,514",48,"42,965",87,"158,357","1,795","868,190",78,"90,934",1,165,"4,274","1,017,976","7,573","21,080,026",561,"12,291,049",60,"864,275",732,"5,012,664",565,"-5,898,500","1,032","17,748,587",383,"497,603",47,"575,127",86,"2,197,860",159,"2,030,325",543,"9,269,203",377,"2,306,301",671,"28,008,170",477,"8,148,041",401,"1,678,484",362,"891,935",335,"61,530","1,332","23,438,683",899,"5,552,933",356,"875,134","1,334","11,348,877",921,"7,493,269",424,"-1,832,930","1,345","5,660,339",65,"402,981",11,"38,934",0,0,166,"1,067,484",319,"4,193,389",308,"717,992",315,"25,308,800",977,"88,496,308","1,250","113,805,108","1,229","92,687,108","1,292","17,171,343",629,"4,585,661",91,"235,775",814,"420,540","5,662","2,302,642","7,275","5,562,791","1,180","21,577,969","4,702","4,004","1,828,070",548,"114,024",579,"164,495","4,289","1,777,598"
NSW,2441,"2,485","2,433","119,497,603","1,994","23,099,709","1,530","2,089,318",62,"84,749","1,530","2,174,066","1,644","22,262,876",97,"245,446","1,715","83,816,090","1,668","18,618,672",718,"2,076,255",22,"372,795",40,"421,786",433,"5,499,109",226,"3,586,300",6,"383,904",32,"1,059,466","1,194","618,444",310,"196,739",388,"2,581,636",387,"1,030,433","2,457","126,115,788",447,"1,189,749",124,"389,827","1,104","309,823",60,"80,197","1,061","1,115,806","1,343","3,085,402",39,"5,317",11,"29,663",22,"51,136",496,"148,726",36,"65,650",3,"1,704",871,"286,638","1,694","5,357,923",123,"2,610,723",14,"232,401",171,"1,430,571",230,"1,826,608",320,"8,639,022",106,"1,347,655",20,"377,804",28,"1,675,052",48,"638,584",132,"2,550,415",88,"707,252",160,"6,673,177",122,"2,612,440",92,"284,032",76,"151,223",81,"17,820",366,"6,812,485",254,"1,638,049",159,"329,918",362,"2,882,641",275,"2,377,319",93,"-415,442",370,"1,961,877",26,"138,054",3,"93,340",1,"3,451",27,"277,271",108,"1,496,135",68,"178,659",103,"9,434,185",297,"32,357,274",386,"41,791,459",375,"33,505,539",394,"6,084,759",193,"1,531,842",25,"116,804",269,"147,025","1,220","520,207","1,562","1,153,155",273,"5,291,531","1,193","1,034","539,138",119,"33,984",171,"69,145","1,073","503,977"
NSW,2443,"4,334","4,287","193,150,867","3,378","32,416,201","2,571","3,181,982",75,"104,726","2,570","3,284,964","2,767","31,097,844",123,"368,781","2,726","134,482,300","2,652","29,885,859","1,139","3,297,413",45,"543,531",60,"739,711",659,"8,055,456",510,"7,040,638",22,"598,780",119,"3,743,688","2,254","1,528,394",673,"291,782","1,074","4,689,632","1,069","1,907,976","4,303","202,717,774",748,"1,813,607",157,"577,379","1,750","459,627",102,"166,924","1,704","1,730,780","2,176","4,748,317",49,"9,856",46,"36,070",71,"127,605","1,097","328,400",38,"34,022",2,240,"1,735","518,152","2,962","9,056,237",178,"4,085,626",26,"266,438",269,"1,700,556",90,"103,334",613,"10,016,199",245,"592,840",27,"380,903",11,"291,254",52,"961,443",366,"6,293,135",222,"1,367,451",432,"15,316,580",306,"9,275,211",265,"1,331,408",232,"707,457",214,"54,061",591,"10,821,219",333,"1,975,020",240,"551,840",590,"4,652,294",466,"4,153,103",127,"-511,038",593,"3,642,065",36,"309,004",3,"27,356",1,404,67,"249,120",195,"2,929,037",137,"312,350",54,"3,975,965",439,"37,312,110",483,"41,215,075",471,"29,742,676",493,"10,810,642",292,"1,825,777",87,"302,479",376,"197,081","2,110","887,705","2,660","1,966,994",374,"6,626,944","2,215","1,971","1,192,617",183,"53,762",325,"99,717","2,029","1,146,662"
NSW,2444,"28,377","28,127","1,655,505,059","23,739","334,444,864","19,755","29,369,539",870,"1,134,507","19,746","30,487,181","20,992","331,465,123","1,938","6,433,678","20,916","1,210,607,120","20,401","289,313,191","8,441","24,968,768",289,"4,642,638",423,"3,735,371","3,806","42,680,248","2,295","32,978,599",161,"4,068,855",562,"18,270,936","14,786","8,819,539","3,679","3,028,927","6,124","48,133,462","6,086","19,065,423","28,214","1,733,905,377","6,115","13,247,164","1,603","2,495,842","12,718","3,286,866","1,048","2,006,467","13,977","16,853,577","16,946","37,889,916",402,"150,318",280,"422,814",718,"1,966,352","8,125","3,234,929",291,"459,187",13,"102,676","11,632","3,815,795","21,516","73,347,639","1,665","37,597,531",298,"4,523,865","2,323","15,945,175",176,"-457,838","3,706","95,704,064","1,889","7,232,357",292,"6,370,659",21,"877,938",298,"4,541,949","2,372","40,416,991","1,725","10,463,088","2,975","94,739,157","1,997","64,788,974","1,974","17,537,536","1,639","9,938,506","1,560","3,540,437","4,360","92,553,417","3,163","25,820,880","2,183","6,851,076","4,358","42,159,243","2,821","25,290,357","1,559","-7,568,139","4,384","17,722,218",204,"2,289,137",61,"137,711",7,"109,385",393,"3,531,052","1,293","20,129,244","1,368","4,931,680",72,"3,803,168","2,827","323,095,030","2,886","326,898,198","2,781","207,577,454","2,937","114,482,101","1,929","28,791,806",470,"1,704,165","2,360","1,387,579","13,718","5,523,817","19,134","14,602,500","4,091","88,335,536","15,793","13,626","8,459,011","1,213","384,803","3,398","1,305,870","13,407","7,537,943"
NSW,2445,"4,159","4,125","222,862,443","3,365","42,494,280","2,768","3,940,877",141,"172,057","2,765","4,100,702","2,910","42,059,446",225,"724,758","3,000","168,810,688","2,913","39,707,584","1,150","3,339,170",54,"716,153",58,"855,988",503,"5,384,228",355,"4,510,447",28,"517,212",96,"3,254,181","2,219","1,239,796",607,"330,487",953,"5,190,613",950,"2,042,199","4,138","233,714,455",855,"1,963,322",226,"399,519","1,803","453,496",141,"216,878","1,974","2,412,214","2,411","5,445,429",52,"11,649",34,"49,640",89,"184,512","1,176","437,572",48,"79,769",2,674,"1,726","503,393","3,106","10,558,081",209,"4,614,915",51,"748,535",338,"2,290,552",40,"661,936",530,"10,004,601",269,"672,780",28,"541,622",3,"314,687",56,"406,788",362,"6,048,322",242,"1,429,716",447,"15,440,146",286,"7,668,266",262,"1,232,669",232,"459,934",227,"152,870",649,"12,037,170",482,"3,452,970",276,"873,807",648,"5,427,626",405,"3,400,331",247,"-1,117,564",652,"2,282,767",45,"369,478",4,267,1,45,60,"595,499",209,"3,158,519",171,"615,451",7,"203,103",451,"46,636,695",458,"46,839,798",444,"33,327,492",471,"12,983,436",299,"2,785,908",80,"300,299",388,"202,972","1,947","786,685","2,721","2,062,712",501,"9,811,284","2,470","2,127","1,322,633",190,"69,183",498,"175,520","2,118","1,216,296"
NSW,2446,"8,119","8,002","428,653,358","6,697","83,155,673","5,460","7,571,824",208,"283,583","5,457","7,849,299","5,799","81,777,615",377,"1,124,970","6,133","321,646,767","5,962","71,989,657","2,599","7,025,697",92,"897,968",104,"1,433,520","1,151","13,236,522",659,"9,876,399",44,"1,126,135",95,"2,862,785","3,950","1,894,047",991,"734,330","1,299","15,740,409","1,294","6,306,417","8,064","450,835,165","1,774","4,300,881",436,"1,176,289","4,061","1,043,570",263,"411,455","3,836","4,271,948","4,905","11,204,143",88,"28,037",30,"44,915",107,"726,480","2,252","606,577",73,"98,483",3,378,"3,088","935,435","5,977","19,054,593",376,"8,401,779",57,"861,466",530,"3,597,932",439,"-6,609,255",990,"22,124,389",366,"1,654,739",67,"1,248,609",45,"1,800,734",96,"521,903",494,"9,078,028",362,"2,235,874",606,"25,571,936",439,"10,177,570",331,"2,229,077",270,"446,707",253,"280,593","1,021","21,166,252",732,"5,888,911",452,"1,194,791","1,010","8,993,418",707,"6,703,855",316,"-1,614,723","1,025","5,089,132",43,"369,136",5,"16,872",3,"3,254",87,"1,800,010",304,"4,403,502",325,"990,759",149,"5,819,623",818,"90,440,885",938,"96,287,507",925,"69,235,971",971,"25,826,234",527,"7,286,369",78,"295,288",703,"392,893","4,204","1,719,743","5,465","4,151,528",957,"17,795,475","4,219","3,623","1,917,565",339,"88,137",632,"232,784","3,661","1,772,918"
NSW,2447,"4,085","4,011","189,692,792","3,273","33,696,704","2,543","3,218,916",116,"150,301","2,540","3,364,244","2,731","32,639,705",163,"492,305","2,823","143,485,136","2,740","32,378,385","1,238","2,933,443",32,"556,025",48,"535,251",660,"8,443,019",368,"5,495,936",24,"758,257",63,"2,284,069","2,022","1,171,056",539,"222,604",695,"3,815,177",692,"1,508,257","4,051","199,488,376",773,"1,681,268",249,"547,418","1,832","547,426",126,"163,243","1,721","1,925,769","2,240","4,865,124",50,"16,306",13,"5,705",54,"48,305",852,"360,919",31,"43,743",2,470,"1,297","459,084","2,744","8,588,461",230,"5,139,611",24,"456,178",287,"1,835,978",253,"-1,520,072",511,"9,129,258",195,"450,163",26,"531,287",26,"1,400,146",56,"543,095",265,"4,275,055",178,"907,675",338,"11,534,256",210,"5,218,262",195,"1,300,366",169,"376,874",153,"123,246",566,"10,021,934",371,"2,236,715",264,"517,322",563,"4,448,576",427,"3,345,156",143,"-525,835",571,"2,819,321",24,"337,333",6,"11,699",0,0,61,"460,636",138,"2,506,475",135,"268,581",95,"6,618,722",415,"35,208,844",494,"41,827,566",495,"32,258,329",515,"7,746,475",255,"2,082,289",57,"229,375",363,"182,400","2,066","875,590","2,585","1,890,590",434,"7,920,213","2,048","1,778","826,486",191,"43,436",297,"92,460","1,842","777,461"
NSW,2448,"4,453","4,397","214,144,066","3,674","37,373,397","2,818","3,554,917",118,"167,055","2,815","3,710,658","3,049","35,787,330",207,"647,818","3,076","150,928,527","2,972","33,713,159","1,427","3,478,608",36,"406,481",52,"235,273",816,"10,602,760",524,"7,951,602",28,"456,908",115,"4,073,864","2,146","1,017,582",495,"164,022",806,"4,871,099",804,"1,913,572","4,414","223,061,160",840,"1,848,526",219,"379,383","1,796","501,399",121,"170,602","1,763","1,974,290","2,341","4,874,200",67,"20,692",26,"43,019",57,"93,972",933,"336,963",32,"55,393",0,0,"1,589","524,008","3,012","8,302,647",281,"6,508,149",22,"282,394",276,"1,758,659",84,"346,843",486,"9,499,506",196,"446,579",52,"713,612",6,"63,957",72,"649,348",316,"4,853,016",224,"1,088,976",374,"10,819,214",239,"5,528,339",220,"1,660,788",184,"580,368",162,"127,265",576,"9,522,005",354,"2,099,750",223,"435,050",570,"4,456,765",401,"3,212,969",173,"-682,129",577,"2,530,840",41,"512,905",11,"15,460",3,"63,660",68,"223,315",142,"2,061,683",114,"279,306",45,"3,587,261",463,"39,706,151",499,"43,293,412",484,"28,082,232",509,"14,523,133",282,"3,057,385",89,"288,515",386,"220,898","2,327","967,241","2,892","2,140,497",576,"11,531,487","2,060","1,815","953,612",171,"39,210",310,"106,100","1,865","886,722"
NSW,2449,"1,081","1,056","43,199,377",859,"6,811,422",613,"701,375",27,"37,115",613,"738,491",669,"6,336,718",44,"156,309",738,"32,354,343",703,"6,895,392",317,"689,508",3,"13,026",7,"12,198",247,"3,260,048",130,"2,263,723",3,"35,195",11,"399,533",503,"333,345",109,"37,822",145,"334,261",144,"137,921","1,069","45,855,326",191,"425,011",51,"107,129",409,"117,508",23,"42,351",392,"359,490",517,"1,051,489",11,"4,353",2,432,5,"1,060",191,"57,371",3,"2,740",0,0,337,"101,877",651,"1,892,216",40,"886,768",4,"48,972",66,"346,908",114,"42,081",103,"1,426,774",27,"58,899",8,"160,650",21,"345,241",23,"304,192",49,"653,013",35,"114,530",58,"1,634,242",40,"938,543",31,"86,764",26,"9,192",22,722,138,"2,338,226",90,"502,412",50,"68,835",138,"1,057,640",99,"814,311",41,"-104,972",140,"709,339",7,"73,076",1,153,0,0,18,"90,873",32,"563,718",27,"107,192",59,"3,775,102",115,"9,240,888",161,"13,015,990",159,"11,029,312",171,"1,317,575",69,"438,213",9,"29,219",97,"53,307",560,"244,755",651,"466,516",140,"2,681,555",410,350,"157,811",46,"9,928",38,"10,788",369,"156,952"
NSW,2450,"26,831","26,590","1,528,096,479","22,813","302,991,919","18,786","27,103,587",895,"1,201,031","18,773","28,284,211","20,046","301,513,270","1,707","5,411,290","20,449","1,117,096,232","19,967","260,765,233","8,360","23,105,105",255,"3,295,326",341,"3,967,523","4,123","49,213,063","1,926","27,997,482",132,"3,551,248",369,"11,486,277","13,443","7,707,953","2,958","2,218,325","4,903","42,258,439","4,880","16,151,231","26,670","1,602,669,973","5,844","13,216,509","1,707","3,280,950","12,876","3,666,390",941,"1,604,447","13,212","15,385,982","16,485","37,154,278",395,"111,154",256,"359,619",491,"877,497","6,664","3,984,903",289,"358,636",17,"33,397","10,255","3,228,224","20,099","70,454,942","1,576","35,515,308",234,"3,318,187","2,129","15,165,357",536,"6,873,448","3,553","95,782,095","1,610","5,943,643",316,"6,677,943",65,"2,087,957",388,"5,495,407","1,993","38,112,447","1,500","10,336,429","2,475","93,901,961","1,636","47,031,451","1,525","10,337,085","1,330","3,484,604","1,251","853,674","4,044","87,187,694","2,840","22,659,251","1,862","5,358,511","4,012","39,047,722","2,839","26,607,990","1,200","-6,485,780","4,050","20,122,210",207,"2,242,238",64,"197,854",8,"73,589",366,"3,825,374","1,234","19,972,256","1,238","4,155,777",182,"14,285,623","2,653","343,928,963","2,800","358,254,655","2,736","254,764,206","2,893","97,733,872","1,770","27,076,647",289,"1,117,603","2,501","1,490,112","13,397","5,437,754","18,349","14,034,486","3,677","74,301,353","14,363","12,435","6,922,713","1,073","267,300","2,865","1,102,976","12,236","6,087,037"
NSW,2452,"8,346","8,281","441,005,445","7,110","80,235,632","5,884","7,708,466",247,"320,727","5,882","8,022,163","6,249","79,025,705",565,"1,749,899","6,508","346,423,701","6,372","78,755,890","2,791","6,208,212",73,"1,002,741",112,"1,036,607","1,364","15,934,272",691,"10,031,331",45,"1,087,029",142,"3,994,001","4,087","1,760,808",932,"331,516","1,445","7,383,943","1,438","2,938,248","8,297","459,484,285","1,908","3,839,597",536,"769,376","4,274","1,204,953",313,"457,024","4,334","4,821,260","5,353","11,092,210",103,"25,243",100,"58,109",120,"225,172","2,612","731,287",50,"45,977",2,924,"3,264","887,825","6,325","17,923,627",532,"11,337,068",60,"886,800",662,"4,056,602",27,"1,566,364",852,"15,918,837",487,"747,183",100,"2,434,033",8,"163,013",124,"1,424,939",569,"7,547,777",409,"1,859,192",685,"16,340,254",438,"9,473,343",453,"1,808,308",383,"626,528",382,"72,287","1,102","20,744,604",839,"5,988,316",537,"1,225,432","1,102","9,245,731",739,"5,599,295",367,"-1,314,170","1,107","4,285,125",76,"813,767",20,"3,095",7,"103,905",98,"410,728",310,"4,042,888",335,"770,426",16,"318,712",817,"61,884,793",829,"62,107,533",816,"37,600,770",862,"23,277,307",540,"4,948,115",111,"372,039",637,"334,916","4,357","1,741,856","5,869","4,550,794","1,236","24,959,291","4,153","3,618","1,794,083",325,"69,419",666,"212,066","3,692","1,651,436"
NSW,2453,"1,524","1,476","65,449,700","1,193","11,313,349",882,"1,100,585",47,"70,601",879,"1,170,046",947,"10,777,132",56,"165,100",903,"44,201,972",865,"10,021,437",315,"978,827",13,"152,247",12,"137,436",225,"2,969,596",123,"1,856,916",3,"92,203",18,"491,012",869,"622,415",287,"268,371",341,"2,444,107",338,"994,420","1,514","70,514,908",210,"482,189",43,"130,435",527,"136,838",30,"33,093",450,"529,831",672,"1,312,386",21,"2,682",13,"2,551",25,"103,797",236,"178,892",7,"3,131",0,0,469,"148,761",948,"3,724,015",48,"938,793",7,"96,545",72,"529,127",267,"1,013,272",330,"3,871,148",108,"157,072",16,"266,200",19,"398,500",35,"570,495",145,"3,332,632",90,"680,562",179,"12,202,439",144,"3,805,294",113,"447,311",102,"266,546",94,"18,731",241,"4,259,464",135,"803,112",84,"181,767",236,"2,080,539",182,"1,552,514",58,"-358,468",242,"1,194,046",5,"50,043",3,"54,409",1,"18,823",29,"133,991",89,"1,824,727",52,"146,288",90,"11,263,429",192,"18,012,800",262,"29,276,229",269,"24,320,934",276,"4,058,538",132,"1,078,801",14,"41,326",225,"117,686",735,"311,141",885,"642,996",203,"4,037,375",927,810,"483,619",99,"23,431",106,"40,947",856,"466,103"
NSW,2454,"4,428","4,374","231,680,917","3,647","43,981,683","2,908","4,012,322",164,"220,638","2,906","4,229,816","3,107","43,294,800",264,"738,149","3,033","155,795,389","2,921","36,335,490","1,188","3,012,566",42,"448,569",57,"549,582",759,"9,274,438",327,"4,989,307",16,"253,511",76,"2,629,479","2,357","1,502,316",538,"572,052",745,"6,070,184",743,"2,344,616","4,399","243,657,426",769,"1,693,945",246,"408,208","1,580","404,868",136,"233,492","1,838","2,220,700","2,312","4,961,213",31,"10,763",33,"59,330",65,"152,376","1,045","614,373",61,"82,097",1,165,"1,589","536,747","3,059","10,802,018",253,"5,592,557",25,"344,297",309,"2,324,724",149,"-650,630",667,"15,796,250",272,"1,051,105",83,"1,367,920",29,"1,444,592",108,"1,409,340",360,"7,731,480",253,"2,018,643",432,"22,062,402",293,"6,624,282",289,"2,823,214",241,"1,333,703",230,"208,850",709,"12,692,272",438,"2,728,502",254,"500,197",703,"5,554,864",540,"4,628,200",169,"-719,492",711,"3,908,708",29,"147,309",11,"3,105",1,"17,889",78,"360,589",231,"3,974,573",151,"386,487",55,"3,288,192",739,"57,967,896",782,"61,284,710",754,"39,561,781",812,"19,458,007",466,"4,048,474",51,"186,307",563,"329,382","2,186","914,525","2,873","2,140,304",839,"17,660,063","2,198","1,880","984,598",213,"58,844",364,"134,004","1,932","909,438"
NSW,2455,"1,629","1,605","84,730,350","1,343","15,655,335","1,083","1,468,681",49,"65,085","1,081","1,532,410","1,151","15,452,895",78,"172,003","1,155","62,371,974","1,129","14,588,090",525,"1,394,279",17,"196,148",25,"249,111",252,"3,060,905",154,"2,229,146",2,"81,902",25,"941,814",843,"545,299",234,"99,923",322,"2,276,020",322,"896,079","1,613","89,245,624",336,"746,522",84,"156,972",748,"207,169",40,"130,738",751,"910,623",937,"2,152,024",21,"4,976",15,"11,606",33,"57,419",402,"188,605",18,"91,029",1,"3,674",696,"248,436","1,198","4,184,204",78,"1,773,865",17,"301,472",107,"666,194",30,"43,568",227,"3,956,382",87,"291,298",30,"628,921",2,"3,171",33,"615,911",118,"3,397,933",79,"1,019,707",154,"6,360,921",108,"4,655,563",96,"291,247",84,"70,265",73,"18,662",250,"5,014,144",153,"1,060,537",118,"285,308",251,"2,248,396",193,"1,674,586",59,"-254,683",252,"1,419,903",18,"102,578",3,976,0,0,23,"130,270",80,"1,076,251",66,"348,288",13,"372,722",188,"13,188,024",199,"13,560,746",193,"8,845,790",204,"4,117,255",114,"856,576",22,"79,680",146,"83,271",806,"321,735","1,084","835,393",209,"3,691,252",866,762,"404,613",64,"19,606",148,"50,923",765,"373,296"
NSW,2456,"10,162","10,039","511,088,921","8,479","93,839,381","6,646","8,778,976",312,"422,386","6,642","9,194,530","7,444","91,949,442",616,"1,902,518","7,678","396,648,459","7,516","90,129,824","2,712","7,007,939",78,"1,509,423",142,"1,200,013","1,444","15,910,146",711,"10,187,913",40,"1,004,130",118,"3,710,547","4,868","2,570,954",972,"630,975","1,537","6,713,516","1,526","2,654,292","10,076","538,866,135","2,505","5,831,448",833,"2,175,663","4,982","1,576,205",373,"558,990","4,890","5,821,201","6,232","15,963,507",132,"51,283",79,"218,682",156,"243,876","2,391","915,804",125,"148,501",3,395,"3,720","1,053,132","7,513","25,572,801",450,"9,771,305",73,"1,087,632",686,"4,484,887",371,"12,948,871","1,196","23,461,023",458,"1,200,923",130,"2,372,815",31,"651,520",146,"1,584,241",658,"12,820,023",466,"3,832,309",801,"35,397,165",493,"10,784,883",460,"2,737,184",389,"763,377",360,"199,837","1,433","26,836,564","1,011","7,033,640",633,"1,455,301","1,428","12,153,014","1,003","8,227,165",439,"-2,032,556","1,446","6,194,609",64,"804,034",20,"29,728",4,"69,441",105,"858,545",355,"5,839,007",395,"1,068,523",56,"6,368,337",979,"94,326,616","1,028","100,694,953",992,"75,392,904","1,059","23,963,731",650,"4,590,500",85,"319,113",977,"525,137","5,313","2,267,505","6,925","5,087,487","1,309","25,315,903","4,937","4,347","2,168,297",415,"89,030",820,"254,413","4,433","2,002,914"
NSW,2460,"15,267","15,022","762,364,108","12,758","135,084,866","10,294","13,207,263",483,"644,883","10,290","13,846,819","11,021","131,860,389",727,"2,290,220","11,661","616,162,418","11,378","139,821,350","4,616","11,306,911",180,"3,115,688",192,"921,653","2,543","30,934,471","1,313","20,115,662",59,"1,411,146",184,"5,250,658","7,408","3,930,263","1,544","647,395","2,312","12,561,832","2,304","4,902,284","15,135","799,125,316","3,180","6,821,644",967,"2,199,180","7,864","2,133,627",503,"764,802","7,284","7,946,736","9,384","19,865,989",165,"86,717",64,"119,943",150,"288,296","3,803","1,569,197",129,"123,490",4,976,"5,623","1,365,552","11,098","31,973,530",781,"17,815,501",92,"1,198,983","1,156","6,802,268",674,"-6,044,064","1,698","30,562,048",836,"1,934,863",115,"2,370,520",108,"4,039,067",209,"3,796,907",834,"9,883,291",568,"2,004,233","1,003","32,190,843",680,"19,046,125",626,"3,506,586",569,"1,977,415",543,"558,859","1,980","36,557,862","1,400","9,008,263",880,"1,691,038","1,965","17,650,703","1,339","10,786,174",649,"-2,578,378","1,994","8,207,796",140,"1,584,943",14,"13,930",4,"57,077",202,"1,029,024",544,"7,125,967",500,"1,390,551",314,"18,648,813","1,249","113,036,896","1,508","131,685,709","1,499","104,134,711","1,579","21,423,824",764,"5,632,467",123,"409,124","1,079","543,405","7,854","3,140,809","10,419","8,040,392","1,730","31,715,829","7,251","6,358","3,056,769",644,"161,151","1,126","366,426","6,580","2,851,494"
