"Taxation statistics 2019–20 Individuals: Selected items, by state/territory1 and postcode, 2019–20 income year2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State/ Territory1,Postcode,"Individuals
no.","Taxable income or loss3
no.","Taxable income or loss3
$","Tax on taxable income
no.","Tax on taxable income
$","Medicare levy
no.","Medicare levy
$","Medicare levy surcharge
no.","Medicare levy surcharge
$","Total Medicare levy liability
no.","Total Medicare levy liability
$","Net tax
no.","Net tax
$","HELP assessment debt
no.","HELP assessment debt
$","Salary or wages
no.","Salary or wages
$","Tax withheld from salary or wages
no.","Tax withheld from salary or wages
$","Allowances earnings tips directors fees etc
no.","Allowances earnings tips directors fees etc
$","Employer lump sum payments amount A
no.","Employer lump sum payments amount A
$","Employment termination payments taxable component
no.","Employment termination payments taxable component
$","Australian government allowances and payments
no.","Australian government allowances and payments
$","Australian government pensions and allowances
no.","Australian government pensions and allowances
$","Australian annuities and superannuation income streams taxable component taxed element
no.","Australian annuities and superannuation income streams taxable component taxed element
$","Australian annuities and superannuation income streams taxable component untaxed element
no.","Australian annuities and superannuation income streams taxable component untaxed element
$","Gross interest
no.","Gross interest
$","Dividends unfranked
no.","Dividends unfranked
$","Dividends franked
no.","Dividends franked
$","Dividends franking credit
no.","Dividends franking credit
$","Total Income or Loss3
no.","Total Income or Loss3
$","Total work related car expenses
no.","Total work related car expenses
$","Work related travel expenses
no.","Work related travel expenses
$","Total work related uniform/clothing expenses
no.","Total work related uniform/clothing expenses
$","Total work related self education expenses
no.","Total work related self education expenses
$","Other work related expenses
no.","Other work related expenses
$","Total work related expenses
no.","Total work related expenses
$","Low value pool deduction
no.","Low value pool deduction
$","Interest deductions
no.","Interest deductions
$","Dividend deductions
no.","Dividend deductions
$","Gifts or donations
no.","Gifts or donations
$","Cost of managing tax affairs - Interest charged by the ATO
no.","Cost of managing tax affairs - Interest charged by the ATO
$","Cost of managing tax affairs - Litigation costs
no.","Cost of managing tax affairs - Litigation costs
$","Cost of managing tax affairs - Other expenses incurred in managing your tax affairs
no.","Cost of managing tax affairs - Other expenses incurred in managing your tax affairs
$","Total deductions3
no.","Total deductions3
$","Total reportable fringe benefits amounts - Employers exempt from FBT under section 57A of the FBTAA 1986
no.","Total reportable fringe benefits amounts - Employers exempt from FBT under section 57A of the FBTAA 1986
$","Total reportable fringe benefits amounts - Employers not exempt from FBT under section 57A of the FBTAA 1986
no.","Total reportable fringe benefits amounts - Employers not exempt from FBT under section 57A of the FBTAA 1986
$","Reportable employer superannuation contributions
no.","Reportable employer superannuation contributions
$","Net primary production distribution
no.","Net primary production distribution
$","Net non primary production distribution
no.","Net non primary production distribution
$","Share of franking credit from franked dividends
no.","Share of franking credit from franked dividends
$","Net PSI transferred
no.","Net PSI transferred
$","Deferred non-commercial business losses primary production deferred losses
no.","Deferred non-commercial business losses primary production deferred losses
$","Deferred non-commercial business losses non primary production deferred losses
no.","Deferred non-commercial business losses non primary production deferred losses
$","Capital gains net capital gain
no.","Capital gains net capital gain
$","Estimated tax on net capital gains
no.","Estimated tax on net capital gains
$","Capital gains total current year capital gains
no.","Capital gains total current year capital gains
$","Capital gains net capital losses carrier forward
no.","Capital gains net capital losses carrier forward
$","Foreign source income assessable foreign source income
no.","Foreign source income assessable foreign source income
$","Foreign source income other net foreign source income
no.","Foreign source income other net foreign source income
$","Foreign source income foreign income tax offset
no.","Foreign source income foreign income tax offset
$","Gross rent
no.","Gross rent
$","Rent interest deductions
no.","Rent interest deductions
$","Rent capital works deductions
no.","Rent capital works deductions
$","Rent other rental deductions
no.","Rent other rental deductions
$",Net rent - profit no.,"Net rent - profit 
$","Net rent - loss 
no.","Net rent - loss 
$","Net rent3
no.","Net rent3
$","Other income category 1
no.","Other income category 1
$","Other income category 2 (ATO Interest)
no.","Other income category 2 (ATO Interest)
$","Other income category 3 (FHSS)
no.","Other income category 3 (FHSS)
$","Other income category 4
no.","Other income category 4
$","Personal superannuation contributions
no.","Personal superannuation contributions
$","Other deductions
no.","Other deductions
$","Total business income - primary production
no.","Total business income - primary production
$","Total business income non-primary production
no.","Total business income non-primary production
$","Total business income3
no.","Total business income3
$","Total business expenses3
no.","Total business expenses3
$","Net income or loss from business
no.","Net income or loss from business
$","Estimated business net tax
no.","Estimated business net tax
$","Australian superannuation income stream tax offset
no.","Australian superannuation income stream tax offset
$","Small business income tax offset
no.","Small business income tax offset
$","Low income tax offset
no.","Low income tax offset
$","Low and middle income tax offset
no.","Low and middle income tax offset
$","People with private health insurance
no.","Private health insurance - your Australian Government rebate received
no.","Private health insurance - your Australian Government rebate received
$","Private health insurance rebate
no.","Private health insurance rebate
$","Excess private health reduction or refund (rebate reduced)
no.","Excess private health reduction or refund (rebate reduced)
$"
NSW,2209,"9,661","9,550","530,558,492","7,735","110,170,463","6,283","9,235,845",213,"250,744","6,285","9,483,146","7,026","111,771,577",737,"2,718,797","7,457","451,087,994","7,260","114,569,279","2,479","11,516,256",170,"2,052,189",155,"2,146,380","1,111","6,575,095",408,"5,244,628",27,"527,804",82,"2,982,037","5,252","6,001,710","1,175","533,151","2,194","9,106,798","2,187","3,772,098","9,566","550,160,198","1,769","4,166,061",824,"974,417","3,503","997,355",349,"648,005","5,252","5,820,849","5,965","12,606,687",144,"85,646",135,"626,575",157,"310,829","2,590","1,395,461",95,"82,144",26,"11,350","4,157","1,031,254","7,075","19,111,821",296,"7,257,272",155,"2,008,120",749,"4,725,294",7,"153,330",884,"11,724,908",427,"482,740",106,"2,475,775",2,284,83,"1,284,769",549,"7,525,711",433,"2,016,673",696,"17,887,525",596,"17,886,264",454,"1,345,228",396,"733,602",373,"124,917","2,146","58,290,504","1,754","27,999,025","1,052","5,065,778","2,156","24,648,314","1,043","11,043,386","1,115","-10,465,999","2,160","577,387",69,"551,085",24,"46,823",0,0,118,"428,068",172,"2,095,542",266,"851,794",14,"278,501",980,"64,336,495",992,"64,614,996",907,"44,357,447","1,009","19,280,420",573,"3,341,327",70,"258,419",555,"174,564","4,485","1,393,691","6,491","4,776,262","5,357","4,645","2,800,897",339,"112,676","1,201","448,289"
NSW,2210,"18,982","18,787","1,146,167,982","15,552","254,379,660","12,954","20,524,440",401,"505,065","12,958","21,018,974","14,140","259,318,747","1,333","4,763,130","14,883","943,225,503","14,420","245,092,002","5,035","24,326,564",304,"4,766,231",327,"4,943,657","2,046","12,362,129",830,"11,309,817",65,"1,152,889",163,"4,368,078","10,202","12,253,327","2,407","1,583,603","4,394","34,935,415","4,385","14,381,120","18,805","1,190,242,980","3,702","9,775,606","1,645","1,982,285","7,007","2,107,474",657,"1,279,584","10,368","12,236,327","11,844","27,381,276",269,"115,779",252,"553,131",318,"817,134","5,440","3,224,058",225,"249,137",52,"24,747","8,165","2,361,277","14,157","41,864,103",592,"13,713,143",307,"3,976,361","1,465","10,174,031",28,"-539,221","1,868","36,775,210",920,"2,940,206",168,"3,258,033",9,"2,623,607",155,"1,616,535","1,067","16,769,023",836,"5,096,796","1,357","36,596,358","1,163","27,986,800",902,"3,182,628",795,"1,473,357",739,"346,048","3,715","92,688,485","3,025","43,436,697","1,883","8,146,584","3,712","40,078,916","1,715","18,388,018","2,016","-17,340,939","3,732","1,047,079",103,"869,311",37,"49,239",18,"238,543",241,"1,195,847",445,"5,434,439",651,"1,685,595",22,"1,370,540","1,860","173,231,276","1,881","174,628,337","1,747","127,756,754","1,912","43,860,747","1,155","7,826,179",132,"443,792","1,141","420,744","8,657","2,694,792","12,867","9,442,024","11,229","9,573","6,189,808",793,"283,103","2,707","1,048,168"
NSW,2211,"10,531","10,415","615,743,603","8,691","130,691,709","7,414","11,092,426",245,"300,274","7,416","11,391,477","7,950","133,086,628",785,"2,742,150","8,457","538,832,514","8,233","138,876,510","2,756","12,543,004",164,"2,406,954",191,"1,620,043","1,052","6,093,068",466,"6,205,916",35,"955,203",102,"3,233,245","5,575","5,413,611","1,275","496,731","2,355","8,646,974","2,348","3,557,121","10,433","638,548,101","2,095","5,120,721",860,"939,104","4,308","1,194,954",359,"684,083","6,057","7,088,777","6,875","15,027,639",184,"96,036",129,"217,532",145,"261,740","3,304","1,828,892",124,"164,657",31,"6,555","4,754","1,228,728","8,010","22,203,570",349,"8,181,265",199,"2,623,062",919,"6,272,342",10,"-21,703",916,"9,658,730",464,"500,980",86,"2,017,716",3,"36,530",85,"1,168,395",504,"5,558,152",393,"1,424,882",647,"13,443,058",514,"11,955,527",460,"1,473,192",403,"775,926",377,"120,805","2,114","52,596,546","1,723","24,461,487","1,106","4,695,230","2,115","22,828,307","1,030","10,277,690","1,086","-9,666,169","2,124","611,521",72,"779,926",31,"18,698",0,0,119,"545,637",204,"2,513,272",376,"852,701",11,"285,115",973,"91,822,823",982,"92,107,938",945,"68,675,393","1,000","22,651,460",601,"4,184,806",85,"307,836",578,"205,201","4,769","1,444,191","7,341","5,539,502","6,146","5,311","3,272,635",437,"156,756","1,418","507,193"
NSW,2212,"9,736","9,634","566,461,171","8,084","119,107,690","6,908","10,198,937",250,"297,716","6,912","10,495,342","7,451","121,502,026",701,"2,475,000","8,036","500,011,716","7,845","126,900,480","2,580","11,957,085",174,"2,153,155",200,"1,387,524","1,127","6,943,156",388,"5,111,576",33,"789,498",87,"2,718,301","4,985","3,881,915","1,015","486,772","1,861","6,805,713","1,855","2,809,985","9,638","586,491,533","2,004","4,852,238",795,"808,533","4,013","1,167,932",368,"674,572","5,633","6,440,258","6,473","13,943,533",147,"71,793",88,"134,906",116,"180,072","2,926","1,682,241",101,"165,389",41,"12,005","4,493","1,079,333","7,417","19,579,638",334,"7,749,573",147,"1,757,951",773,"5,288,995",10,"206,620",675,"9,390,298",359,"681,247",82,"1,036,274",1,500,59,"680,973",409,"5,366,967",330,"1,399,660",500,"11,839,016",439,"7,475,674",373,"1,383,437",310,"586,081",293,"109,110","1,817","43,727,828","1,556","22,512,609",995,"4,345,430","1,820","18,695,040",807,"7,150,570","1,018","-8,975,426","1,825","-1,824,856",46,"556,663",25,"45,153",4,"39,294",76,"259,151",143,"1,696,827",284,"608,082",10,"419,084",876,"99,778,653",885,"100,190,016",830,"79,109,121",891,"20,806,641",522,"4,070,575",78,"271,118",498,"177,507","4,518","1,363,231","6,863","5,222,157","5,390","4,680","2,763,461",399,"129,692","1,195","407,473"
NSW,2213,"13,429","13,301","862,350,051","11,369","192,187,721","10,036","15,951,649",336,"385,168","10,034","16,331,464","10,576","196,726,289","1,006","3,461,397","11,122","750,209,192","10,851","197,247,347","3,727","16,170,407",224,"3,750,116",263,"3,669,233","1,139","6,593,282",468,"6,158,353",75,"1,501,036",119,"4,339,749","7,115","6,268,191","1,717","779,516","3,058","13,986,874","3,046","5,709,872","13,309","895,461,793","2,979","7,376,176","1,134","1,295,477","5,465","1,490,198",524,"958,502","8,139","9,953,883","9,113","21,074,236",250,"110,389",152,"184,416",178,"471,969","4,344","2,371,939",176,"239,219",34,"15,041","6,199","1,681,929","10,520","31,295,666",490,"11,532,201",285,"3,584,832","1,260","8,555,598",20,"146,324","1,265","24,616,135",655,"2,116,453",115,"2,468,409",9,"95,119",107,"2,019,455",661,"7,672,815",525,"2,158,414",839,"17,141,822",739,"21,907,131",566,"1,936,797",512,"1,018,733",467,"280,182","2,665","64,325,543","2,253","30,353,093","1,392","5,767,210","2,672","27,872,536","1,153","12,110,611","1,528","-11,784,095","2,683","326,516",73,"333,889",43,"65,093",7,"95,349",162,"590,368",301,"3,666,786",501,"1,443,742",21,"417,454","1,113","100,698,316","1,133","101,109,770","1,062","72,903,811","1,141","27,323,991",695,"5,118,537",112,"438,050",731,"282,715","5,930","1,775,717","9,448","7,195,372","8,641","7,304","4,647,981",657,"244,194","2,210","853,878"
NSW,2214,"2,457","2,437","151,134,726","2,048","32,948,458","1,823","2,789,133",41,"44,432","1,823","2,827,100","1,910","33,469,391",153,"451,072","1,999","129,889,201","1,943","33,373,185",641,"2,742,862",47,"746,459",46,"600,084",207,"1,199,060",132,"1,513,693",17,"304,326",20,"658,207","1,247","1,089,894",358,"182,253",594,"3,308,717",591,"1,301,958","2,440","156,842,464",609,"1,575,683",189,"247,264","1,131","311,267",78,"135,448","1,471","1,742,185","1,669","4,011,847",39,"12,543",20,"20,053",27,"338,314",854,"317,401",35,"32,166",1,330,"1,177","295,916","1,928","5,703,698",67,"1,607,851",44,"617,139",220,"1,414,499",4,"26,001",216,"6,018,974",104,"444,879",10,"165,917",0,0,13,"115,841",101,"872,058",74,"204,862",118,"2,146,235",101,"3,060,848",85,"488,167",78,"79,649",74,"190,125",398,"8,249,421",347,"3,830,927",199,"670,906",395,"3,714,380",172,"1,726,259",228,"-1,693,051",400,"33,208",22,"93,281",3,"4,272",0,0,35,"103,912",48,"542,597",70,"132,531",3,"177,230",189,"14,045,009",192,"14,222,239",177,"9,433,789",194,"4,632,963",122,"767,821",28,"77,362",135,"59,204","1,091","326,979","1,765","1,336,427","1,610","1,360","901,405",142,"67,479",374,"134,686"
NSW,2216,"18,542","18,307","1,025,458,249","15,265","211,588,189","11,195","16,803,920",465,"554,417","11,197","17,353,200","13,938","213,574,746","1,034","3,996,148","15,232","878,964,720","14,885","216,566,243","5,150","19,821,471",278,"3,131,555",321,"3,009,680","1,874","10,712,252",545,"7,307,243",34,"571,882",87,"2,280,058","9,865","8,410,637","1,360","760,902","2,680","14,212,875","2,670","5,860,879","18,325","1,061,519,484","3,275","7,787,553","2,024","1,998,555","7,983","2,469,977",639,"1,508,532","10,494","11,517,611","12,048","25,282,228",262,"124,908",174,"378,836",174,"377,644","4,586","2,332,720",195,"256,854",33,"17,284","8,598","1,911,966","13,772","35,464,402",661,"15,365,073",307,"3,838,410","1,114","6,544,864",12,"195,043","1,261","24,754,560",585,"1,215,125",204,"4,637,077",3,"11,309",147,"2,576,895",712,"12,091,458",586,"3,693,204",899,"26,676,706",760,"24,310,946",571,"3,340,913",475,"730,483",451,"477,763","2,926","81,181,600","2,318","35,233,449","1,268","5,315,083","2,929","34,528,309","1,513","18,239,281","1,431","-12,264,410","2,945","5,974,871",105,"997,864",58,"104,080",10,"115,814",137,"907,187",262,"3,312,576",537,"1,432,546",34,"1,018,563","2,168","150,307,725","2,196","151,319,916","1,967","106,018,737","2,229","43,607,940","1,317","7,091,184",61,"186,484","1,196","379,748","9,363","2,929,711","12,973","9,445,734","7,829","6,607","3,879,272",676,"188,991","1,927","710,112"
NSW,2217,"18,500","18,311","1,131,609,595","15,489","248,981,356","11,827","19,081,081",477,"564,175","11,834","19,644,827","14,228","252,883,265","1,111","4,334,876","15,057","945,532,881","14,724","241,630,714","5,213","21,889,233",310,"4,780,758",333,"4,633,051","1,560","8,927,727",552,"7,281,495",67,"1,074,378",134,"4,463,203","10,288","11,971,538","1,682","1,137,200","3,372","22,959,807","3,357","9,287,365","18,326","1,173,520,222","3,358","8,618,555","2,154","2,166,763","7,711","2,309,778",747,"1,599,188","10,856","12,780,133","12,256","27,474,417",302,"180,928",256,"744,924",276,"868,638","5,139","3,263,213",248,"297,026",23,"7,543","8,646","2,188,300","14,188","40,987,313",880,"19,076,766",348,"4,194,349","1,336","8,929,514",10,"177,875","1,662","39,710,189",758,"3,942,530",171,"4,011,436",8,"116,397",136,"2,456,557",901,"20,035,048",741,"6,560,823","1,162","41,361,175",997,"30,854,396",767,"3,222,141",656,"1,435,912",597,"247,895","3,467","99,880,159","2,763","43,321,829","1,637","6,897,892","3,474","43,030,300","1,762","22,507,282","1,723","-15,877,149","3,486","6,630,133",113,"706,045",48,"81,298",14,"219,305",166,"791,032",320,"4,162,863",603,"1,785,312",31,"475,895","1,897","143,583,665","1,921","143,791,972","1,748","97,759,404","1,944","44,262,219","1,182","9,124,142",114,"383,057","1,172","419,733","8,791","2,709,667","13,011","9,646,044","9,312","7,908","4,899,970",776,"244,367","2,507","998,752"
NSW,2218,"10,691","10,563","582,073,702","8,778","118,448,443","6,666","9,727,888",228,"255,430","6,663","9,980,092","8,001","119,769,474",676,"2,426,842","8,771","511,986,865","8,560","126,093,874","3,023","10,739,274",148,"1,776,642",161,"1,533,851","1,112","6,205,136",360,"4,983,812",34,"697,620",58,"1,860,271","5,842","5,239,427","1,003","478,264","1,866","7,454,126","1,863","3,065,211","10,576","602,006,665","1,734","4,108,716","1,103","962,295","4,452","1,318,965",411,"1,003,637","6,134","6,600,152","6,986","13,993,765",164,"83,814",136,"197,232",146,"247,010","2,693","1,312,698",84,"86,895",9,"10,882","4,770","1,038,628","7,941","19,690,668",462,"10,442,927",160,"2,169,146",728,"4,870,672",9,"-65,707",766,"9,592,684",401,"488,693",105,"1,731,187",3,"172,404",63,"1,710,044",472,"6,328,051",393,"1,788,186",612,"14,793,085",517,"15,076,468",446,"1,539,411",371,"487,466",351,"129,728","1,948","50,761,331","1,589","24,905,348",967,"4,536,612","1,944","22,063,025",948,"9,026,014","1,001","-9,753,876","1,951","-727,862",70,"347,462",13,"25,105",6,"59,817",108,"466,361",157,"1,912,981",310,"804,724",11,"228,298","1,100","109,050,028","1,110","109,255,846","1,008","86,545,416","1,112","21,554,529",660,"3,763,013",59,"212,015",591,"181,036","5,383","1,689,957","7,533","5,470,803","5,116","4,375","2,534,242",348,"87,642","1,197","432,870"
NSW,2219,"8,248","8,173","593,000,393","7,044","143,852,595","6,099","10,971,685",236,"299,600","6,097","11,267,604","6,448","147,642,250",565,"2,404,047","6,215","448,849,647","6,087","123,640,377","2,117","12,620,433",138,"1,995,250",170,"2,838,566",641,"3,679,944",356,"4,488,131",43,"741,520",104,"3,046,591","4,706","8,508,367","1,218","1,172,882","2,245","21,011,302","2,239","8,566,196","8,192","617,139,334","1,922","5,563,655",788,"1,175,943","2,959","885,924",293,"599,193","4,596","6,057,287","5,142","14,282,002",152,"67,870",143,"426,003",174,"579,863","2,588","1,807,294",158,"212,316",10,"2,022","3,959","1,386,056","6,419","23,619,469",249,"5,808,624",184,"2,309,750",784,"5,519,183",15,"2,445,985","1,245","42,587,221",529,"3,558,049",61,"1,038,244",2,"44,686",84,"1,204,085",545,"9,688,474",443,"3,015,895",681,"25,979,313",613,"32,278,688",481,"2,872,201",407,"1,441,536",405,"417,569","1,977","59,790,956","1,501","23,284,328",887,"3,575,536","1,980","26,295,686","1,107","15,054,746",877,"-8,430,942","1,986","6,623,804",53,"450,512",43,"47,395",5,"75,515",131,"654,382",261,"3,659,497",359,"1,151,881",6,"111,462",848,"87,922,481",854,"88,033,943",808,"60,905,322",877,"26,061,640",557,"6,178,320",85,"302,248",597,"256,932","3,454","1,054,461","5,525","4,149,136","5,562","4,799","3,332,573",380,"125,027","1,571","711,820"
NSW,2220,"23,073","22,739","1,097,559,409","17,795","213,605,499","11,505","16,437,243",351,"394,253","11,503","16,822,032","15,892","213,409,317","1,163","4,367,843","18,440","934,568,025","17,829","215,229,197","5,997","21,895,880",276,"3,243,068",312,"2,952,490","2,111","12,221,550",532,"7,285,204",38,"570,330",79,"2,263,581","13,345","12,430,316","1,726","2,144,131","3,341","14,124,398","3,332","5,808,914","22,752","1,134,631,400","2,802","6,367,814","2,420","1,847,467","8,984","2,544,257",961,"2,490,779","11,671","11,081,586","13,910","24,331,903",329,"238,988",251,"555,353",280,"456,565","4,245","2,087,987",161,"138,863",38,"9,816","9,011","1,939,898","15,996","35,646,363",716,"16,534,439",275,"4,394,913","1,151","8,248,489",19,"-114,575","1,592","33,885,465",792,"2,616,026",226,"3,764,985",7,"33,081",123,"2,893,127","1,015","23,954,041",832,"8,195,237","1,380","50,914,113","1,176","42,002,021",876,"4,686,240",726,"1,400,762",678,"412,053","4,620","144,216,890","3,836","71,414,217","2,487","15,328,303","4,623","63,082,287","2,076","23,484,573","2,554","-29,092,492","4,634","-5,607,919",139,"1,157,602",44,"84,817",7,"102,710",202,"1,051,580",347,"4,433,490",519,"1,373,337",42,"690,006","2,270","253,104,708","2,307","253,714,790","2,020","210,188,749","2,350","42,810,003","1,336","6,822,089",76,"203,594","1,195","355,361","12,314","4,048,033","15,282","10,326,044","9,970","8,507","4,708,507",647,"193,444","2,005","763,824"
NSW,2221,"10,795","10,678","827,001,611","8,940","215,104,048","7,688","15,386,159",208,"290,103","7,687","15,669,577","8,223","221,131,154",790,"3,246,726","7,964","566,968,316","7,721","157,104,744","2,588","16,791,245",149,"3,090,809",179,"3,942,448",872,"5,013,531",326,"4,437,017",37,"791,457",98,"3,401,999","6,308","12,900,821","1,769","1,664,555","3,198","44,517,899","3,190","18,185,354","10,702","861,269,508","2,066","6,276,184",895,"1,256,045","3,183","910,676",366,"946,286","5,553","6,941,649","6,271","16,330,840",243,"119,863",265,"1,257,519",269,"1,222,254","3,068","2,725,485",231,"615,071",17,"65,267","4,517","1,823,046","8,105","33,322,677",296,"6,683,412",221,"3,117,098",946,"8,208,780",24,"510,264","1,912","66,652,311",797,"7,213,210",72,"1,972,056",9,"259,843",93,"1,229,710",831,"33,698,621",701,"12,704,875","1,072","76,200,822",924,"38,094,799",716,"4,602,234",639,"2,275,891",572,"666,340","3,120","109,501,099","2,423","45,702,360","1,528","8,062,787","3,124","47,529,955","1,705","24,288,657","1,434","-16,038,735","3,140","8,249,922",65,"551,463",66,"129,398",6,"86,578",177,"1,141,779",475,"7,105,372",495,"2,040,816",16,"271,440","1,125","376,473,330","1,139","376,744,770","1,044","323,274,649","1,157","51,941,514",761,"15,687,578",79,"297,987",851,"411,855","4,536","1,435,188","6,880","5,003,168","7,612","6,320","4,430,690",460,"165,118","2,215","1,092,916"
NSW,2222,"8,445","8,369","475,335,917","6,865","99,928,545","5,294","8,052,045",166,"189,257","5,292","8,235,273","6,298","101,180,810",551,"2,041,786","6,904","412,534,549","6,715","103,560,754","2,340","8,728,744",126,"1,432,505",127,"2,007,177",787,"4,431,435",259,"3,454,666",28,"543,669",62,"2,082,653","4,743","4,605,607",873,"522,849","1,623","6,930,299","1,622","2,868,868","8,375","491,132,305","1,314","2,824,233",805,"749,317","3,375","963,389",334,"667,299","4,720","4,914,216","5,493","10,118,454",125,"80,328",95,"291,796",139,"173,528","2,390","1,529,335",66,"87,272",15,"1,820","3,643","865,895","6,348","15,589,167",375,"8,802,871",143,"2,102,467",691,"4,804,226",9,"76,532",708,"10,720,257",378,"918,787",72,"1,255,099",2,"2,238",78,"1,333,690",450,"5,383,054",345,"1,445,871",566,"15,090,361",474,"10,914,420",399,"1,339,118",340,"564,768",313,"174,869","1,549","40,591,286","1,251","18,788,794",736,"3,355,965","1,552","17,688,280",763,"8,094,673",794,"-7,336,475","1,557","758,198",46,"235,655",20,"32,915",4,"18,866",105,"485,745",151,"1,842,530",256,"593,629",11,"149,584",753,"58,379,267",764,"58,528,851",708,"41,084,035",781,"16,518,074",490,"3,073,927",57,"206,759",446,"152,689","4,148","1,314,235","5,825","4,229,091","4,395","3,686","2,218,582",317,"107,910","1,070","413,393"
NSW,2223,"13,918","13,799","1,043,553,811","11,666","262,667,893","10,019","19,310,997",286,"340,865","10,017","19,645,940","10,797","269,498,787","1,050","3,919,319","11,017","827,295,582","10,761","232,337,101","3,281","15,046,097",249,"4,717,133",251,"7,119,647",967,"5,593,822",455,"5,760,834",62,"1,466,033",182,"6,638,308","8,489","12,583,646","2,250","3,478,571","4,018","31,854,439","4,010","12,957,026","13,826","1,081,839,580","2,487","6,404,815","1,246","1,289,677","4,486","1,205,566",527,"1,164,559","8,082","9,883,079","8,891","19,947,696",323,"160,521",229,"870,621",417,"1,054,033","4,750","3,599,496",150,"267,775",22,"7,079","6,055","2,092,975","10,832","37,412,987",591,"13,555,361",307,"4,444,086","1,527","11,790,621",20,"411,957","1,918","51,556,119","1,017","6,929,563",132,"2,797,412",6,"28,641",136,"1,322,472","1,075","23,908,325",865,"8,640,756","1,383","52,667,706","1,061","31,173,179","1,091","5,846,882",975,"2,961,527",885,"891,781","3,219","89,722,838","2,530","37,940,789","1,678","7,408,940","3,223","39,484,603","1,647","19,276,723","1,581","-14,388,217","3,233","4,888,506",85,"637,922",41,"191,525",7,"97,664",239,"436,255",520,"7,129,589",610,"2,253,423",19,"536,943","1,151","111,602,620","1,171","112,158,553","1,091","69,449,827","1,208","41,714,530",771,"11,424,568",153,"633,007",758,"324,149","5,689","1,730,418","9,063","6,788,168","9,703","7,930","5,349,379",746,"275,550","2,944","1,293,018"
NSW,2224,"9,106","9,016","688,513,958","7,542","177,829,700","6,446","12,748,622",177,"235,167","6,444","12,971,427","6,821","182,168,121",554,"2,067,889","6,510","465,874,549","6,299","128,797,265","2,324","14,820,783",129,"2,464,156",163,"3,782,445",685,"3,716,311",424,"5,430,863",36,"1,142,700",89,"2,887,454","5,271","11,143,665","1,499","1,073,179","2,775","48,544,990","2,766","19,858,098","9,030","716,367,899","1,969","6,257,914",759,"1,111,196","2,894","829,563",274,"540,834","4,600","6,039,200","5,164","14,778,707",183,"85,713",217,"796,138",230,"854,988","2,688","2,041,009",176,"272,053",8,"75,389","4,006","2,021,869","6,785","26,882,782",238,"5,754,738",202,"2,948,763",753,"5,804,556",22,"-219,165","1,556","58,677,412",652,"5,382,500",65,"1,109,096",3,"78,427",90,"1,266,472",662,"18,411,968",512,"6,138,393",842,"40,404,678",772,"41,196,180",556,"13,474,652",478,"5,036,535",442,"816,093","2,194","74,932,871","1,639","27,626,516","1,058","5,256,279","2,187","32,110,032","1,195","19,872,827","1,000","-10,158,360","2,198","9,714,467",63,"471,270",64,"474,243",4,"56,826",127,"1,224,461",299,"4,315,390",410,"1,618,999",6,"171,895",832,"105,213,105",838,"105,385,000",798,"81,308,097",859,"23,295,005",542,"5,185,262",66,"320,229",660,"284,830","3,768","1,157,200","5,785","4,258,841","6,675","5,685","4,203,449",441,"172,782","1,763","872,056"
NSW,2225,"3,463","3,430","295,907,624","2,886","79,206,711","2,619","5,640,168",78,"102,512","2,620","5,742,334","2,707","81,893,310",216,"817,346","2,753","236,425,193","2,681","70,097,782",832,"4,571,565",61,"1,233,015",69,"3,180,215",174,"899,147",100,"1,286,494",18,"452,445",42,"1,859,061","1,919","2,848,351",632,"727,985","1,113","7,394,068","1,113","2,972,649","3,436","306,840,493",762,"2,218,600",364,"580,137","1,120","289,646",115,"250,629","2,067","3,000,808","2,256","6,339,820",69,"27,300",60,"115,266",106,"232,795","1,244","817,519",63,"98,671",3,600,"1,603","666,150","2,759","10,843,085",134,"3,092,137",104,"1,480,609",441,"3,486,353",6,"-22,879",537,"20,303,551",290,"2,478,668",44,"961,097",8,"148,335",35,"257,953",260,"5,284,793",195,"1,813,530",333,"14,672,782",299,"8,603,295",276,"1,350,598",237,"475,339",228,"162,275",737,"18,659,793",586,"8,639,334",423,"1,604,530",735,"8,642,679",346,"3,532,462",393,"-3,759,212",739,"-226,750",18,"224,849",7,"14,294",2,"19,688",63,"672,198",133,"1,834,774",217,"699,812",9,"204,888",288,"26,437,366",297,"26,642,254",283,"16,030,056",305,"10,334,985",189,"2,650,365",41,"191,226",203,"89,863","1,199","363,785","2,066","1,516,055","2,838","2,251","1,577,790",214,"84,977",987,"429,064"
